"env","genome_name","n_crispr","n_cas","n_spacer","n_cas_protein","n_crispr_level4"
"marine","3300025656_14",2,0,2,0,0
"marine","3300025656_16",1,0,1,0,0
"marine","3300025656_17",2,0,2,0,0
"marine","3300025656_18",1,0,1,0,0
"marine","3300025656_19",1,0,3,0,0
"marine","3300025656_25",3,0,6,0,0
"marine","3300025656_30",1,0,1,0,0
"marine","3300025656_31",1,0,2,0,0
"marine","3300025656_32",2,2,3,5,0
"marine","3300025656_51",0,0,0,0,0
"marine","3300025656_57",1,0,2,0,0
"marine","3300025656_9",1,0,2,0,0
"marine","3300025658_13",2,0,2,0,0
"marine","3300025658_15",0,0,0,0,0
"marine","3300025658_16",0,0,0,0,0
"marine","3300025658_17",0,0,0,0,0
"marine","3300025658_19",0,0,0,0,0
"marine","3300025658_23",1,0,1,0,0
"marine","3300025658_25",0,0,0,0,0
"marine","3300025658_27",0,0,0,0,0
"marine","3300025658_34",0,0,0,0,0
"marine","3300025658_7",3,1,3,1,0
"marine","3300025658_8",0,0,0,0,0
"marine","3300025658_9",1,0,3,0,0
"marine","3300025659_10",3,0,3,0,0
"marine","3300025659_102",4,1,5,3,0
"marine","3300025659_12",0,0,0,0,0
"marine","3300025659_16",4,2,4,2,0
"marine","3300025659_18",0,0,0,0,0
"marine","3300025659_19",0,0,0,0,0
"marine","3300025659_21",6,2,10,12,1
"marine","3300025659_23",1,0,1,0,0
"marine","3300025659_25",1,0,1,0,0
"marine","3300025659_29",1,0,1,0,0
"marine","3300025659_34",2,0,2,0,0
"marine","3300025659_37",1,0,1,0,0
"marine","3300025659_39",3,0,4,0,0
"marine","3300025659_41",0,0,0,0,0
"marine","3300025659_43",2,0,2,0,0
"marine","3300025659_46",2,0,4,0,0
"marine","3300025659_48",2,0,2,0,0
"marine","3300025659_50",0,0,0,0,0
"marine","3300025659_51",1,0,1,0,0
"marine","3300025659_55",1,0,1,0,0
"marine","3300025659_57",8,1,21,2,0
"marine","3300025659_6",3,4,3,15,0
"marine","3300025659_60",0,0,0,0,0
"marine","3300025659_70",1,0,1,0,0
"marine","3300025659_8",3,0,4,0,0
"marine","3300025660_15",0,0,0,0,0
"marine","3300025660_17",3,2,3,2,0
"marine","3300025660_18",1,1,4,1,0
"marine","3300025660_21",6,0,6,0,0
"marine","3300025660_24",1,0,1,0,0
"marine","3300025660_25",4,1,4,1,0
"marine","3300025660_26",1,0,1,0,0
"marine","3300025660_27",0,0,0,0,0
"marine","3300025660_33",2,0,3,0,0
"marine","3300025660_34",1,0,1,0,0
"marine","3300025660_38",2,0,3,0,0
"marine","3300025660_41",0,0,0,0,0
"marine","3300025660_42",1,0,1,0,0
"marine","3300025660_43",1,0,1,0,0
"marine","3300025660_44",1,0,1,0,0
"marine","3300025660_47",1,0,1,0,0
"marine","3300025660_5",0,0,0,0,0
"marine","3300025660_6",1,2,62,8,1
"marine","3300025660_81",0,0,0,0,0
"marine","3300025660_9",4,0,5,0,0
"marine","3300025662_13",2,0,2,0,0
"marine","3300025662_15",1,0,1,0,0
"marine","3300025662_18",4,0,4,0,0
"marine","3300025662_19",1,0,3,0,0
"marine","3300025662_20",1,0,1,0,0
"marine","3300025662_22",0,0,0,0,0
"marine","3300025662_23",0,0,0,0,0
"marine","3300025662_24",0,0,0,0,0
"marine","3300025662_26",0,0,0,0,0
"marine","3300025662_27",2,0,2,0,0
"marine","3300025662_29",2,2,3,5,0
"marine","3300025662_30",0,0,0,0,0
"marine","3300025662_7",3,1,12,1,0
"marine","3300025662_8",2,0,2,0,0
"marine","3300025663_12",0,0,0,0,0
"marine","3300025663_13",2,0,3,0,0
"marine","3300025663_14",1,0,3,0,0
"marine","3300025663_15",1,0,1,0,0
"marine","3300025663_16",3,0,3,0,0
"marine","3300025663_20",1,0,1,0,0
"marine","3300025663_25",2,2,8,5,1
"marine","3300025663_32",1,0,2,0,0
"marine","3300025663_9",3,0,12,0,0
"marine","3300025665_10",4,0,4,0,0
"marine","3300025665_11",2,0,2,0,0
"marine","3300025665_13",2,0,4,0,0
"marine","3300025665_14",0,0,0,0,0
"marine","3300025665_15",1,1,1,1,0
"marine","3300025665_17",5,0,5,0,0
"marine","3300025665_20",1,0,1,0,0
"marine","3300025665_21",1,0,1,0,0
"marine","3300025665_22",0,0,0,0,0
"marine","3300025665_29",1,0,3,0,0
"marine","3300025665_31",1,0,1,0,0
"marine","3300025665_32",1,0,4,0,0
"marine","3300025665_33",1,0,1,0,0
"marine","3300025665_34",0,0,0,0,0
"marine","3300025665_35",0,0,0,0,0
"marine","3300025665_39",1,0,1,0,0
"marine","3300025665_46",2,0,3,0,0
"marine","3300025665_47",1,0,1,0,0
"marine","3300025665_55",1,0,1,0,0
"marine","3300025665_58",1,0,3,0,0
"marine","3300025666_11",0,0,0,0,0
"marine","3300025666_12",0,0,0,0,0
"marine","3300025666_17",2,0,2,0,0
"marine","3300025666_18",0,0,0,0,0
"marine","3300025666_19",0,0,0,0,0
"marine","3300025666_20",4,1,4,2,0
"marine","3300025666_21",2,0,2,0,0
"marine","3300025666_22",1,0,1,0,0
"marine","3300025666_23",0,0,0,0,0
"marine","3300025666_32",1,0,1,0,0
"marine","3300025666_36",0,0,0,0,0
"marine","3300025666_8",0,0,0,0,0
"marine","3300025666_9",1,0,2,0,0
"marine","3300025667_12",1,0,1,0,0
"marine","3300025667_13",0,0,0,0,0
"marine","3300025667_16",2,0,4,0,0
"marine","3300025667_18",3,0,7,0,0
"marine","3300025667_19",2,0,3,0,0
"marine","3300025667_20",3,0,3,0,0
"marine","3300025667_21",1,0,1,0,0
"marine","3300025667_23",2,0,4,0,0
"marine","3300025667_24",1,0,1,0,0
"marine","3300025667_25",2,0,2,0,0
"marine","3300025667_27",1,0,1,0,0
"marine","3300025667_32",1,0,1,0,0
"marine","3300025667_41",1,0,1,0,0
"marine","3300025667_42",0,0,0,0,0
"marine","3300025667_47",1,0,1,0,0
"marine","3300025667_50",2,0,3,0,0
"marine","3300025667_7",1,1,1,1,0
"marine","3300025667_9",0,0,0,0,0
"marine","3300025668_13",3,0,3,0,0
"marine","3300025668_15",2,1,2,1,0
"marine","3300025668_16",0,0,0,0,0
"marine","3300025668_17",1,0,1,0,0
"marine","3300025668_18",1,0,3,0,0
"marine","3300025668_21",0,0,0,0,0
"marine","3300025668_23",1,0,1,0,0
"marine","3300025668_24",2,0,2,0,0
"marine","3300025668_25",0,0,0,0,0
"marine","3300025668_26",2,0,5,0,0
"marine","3300025668_27",1,0,1,0,0
"marine","3300025668_28",1,0,1,0,0
"marine","3300025668_29",0,0,0,0,0
"marine","3300025668_33",0,0,0,0,0
"marine","3300025668_34",0,0,0,0,0
"marine","3300025668_36",0,0,0,0,0
"marine","3300025668_37",1,0,1,0,0
"marine","3300025668_39",0,0,0,0,0
"marine","3300025668_41",1,0,1,0,0
"marine","3300025668_43",1,0,1,0,0
"marine","3300025668_44",0,0,0,0,0
"marine","3300025668_6",2,0,2,0,0
"marine","3300025668_8",1,0,1,0,0
"marine","3300025670_10",0,0,0,0,0
"marine","3300025670_19",2,0,2,0,0
"marine","3300025670_25",1,0,1,0,0
"marine","3300025670_37",0,0,0,0,0
"marine","3300025671_2",4,0,4,0,0
"marine","3300025671_3",4,2,172,14,1
"marine","3300025671_4",5,2,6,2,0
"marine","3300025671_6",3,0,4,0,0
"marine","3300025671_89",2,1,2,3,0
"marine","3300025672_10",1,1,1,1,0
"marine","3300025672_12",1,0,1,0,0
"marine","3300025672_14",1,0,1,0,0
"marine","3300025672_15",1,0,1,0,0
"marine","3300025672_16",3,0,3,0,0
"marine","3300025672_25",0,0,0,0,0
"marine","3300025672_26",2,0,4,0,0
"marine","3300025672_34",0,0,0,0,0
"marine","3300025672_42",0,0,0,0,0
"marine","3300025672_6",3,0,4,0,0
"marine","3300025672_9",7,0,7,0,0
"marine","3300025673_12",0,0,0,0,0
"marine","3300025673_14",1,0,1,0,0
"marine","3300025673_18",0,0,0,0,0
"marine","3300025673_20",0,0,0,0,0
"marine","3300025673_9",0,0,0,0,0
"marine","3300025676_13",0,0,0,0,0
"marine","3300025676_17",0,0,0,0,0
"marine","3300025676_19",0,0,0,0,0
"marine","3300025676_20",4,0,9,0,0
"marine","3300025676_21",3,0,3,0,0
"marine","3300025676_22",1,0,1,0,0
"marine","3300025676_26",0,0,0,0,0
"marine","3300025676_28",1,0,1,0,0
"marine","3300025676_32",2,0,2,0,0
"marine","3300025676_33",0,0,0,0,0
"marine","3300025676_34",0,0,0,0,0
"marine","3300025676_36",1,0,1,0,0
"marine","3300025676_51",2,1,2,1,0
"marine","3300025676_75",1,0,2,0,0
"marine","3300025676_9",2,1,2,1,0
"marine","3300025680_11",1,0,1,0,0
"marine","3300025680_12",0,0,0,0,0
"marine","3300025680_15",1,1,1,2,0
"marine","3300025680_18",1,0,1,0,0
"marine","3300025680_20",1,0,1,0,0
"marine","3300025680_21",0,0,0,0,0
"marine","3300025680_31",1,0,1,0,0
"marine","3300025680_6",0,0,0,0,0
"marine","3300025680_8",1,1,1,1,0
"marine","3300025681_10",1,0,4,0,0
"marine","3300025681_13",0,0,0,0,0
"marine","3300025681_14",0,0,0,0,0
"marine","3300025681_15",1,0,2,0,0
"marine","3300025681_16",2,0,2,0,0
"marine","3300025681_17",0,0,0,0,0
"marine","3300025681_19",0,0,0,0,0
"marine","3300025681_21",2,0,2,0,0
"marine","3300025681_22",1,0,1,0,0
"marine","3300025681_24",2,0,2,0,0
"marine","3300025681_25",2,0,2,0,0
"marine","3300025681_28",2,1,2,1,0
"marine","3300025681_30",1,0,3,0,0
"marine","3300025681_40",2,2,2,5,0
"marine","3300025681_41",0,0,0,0,0
"marine","3300025681_45",1,0,2,0,0
"marine","3300025681_56",0,0,0,0,0
"marine","3300025681_61",1,0,2,0,0
"marine","3300025681_7",0,0,0,0,0
"marine","3300025684_10",1,0,1,0,0
"marine","3300025684_11",2,0,4,0,0
"marine","3300025684_13",0,0,0,0,0
"marine","3300025684_14",0,0,0,0,0
"marine","3300025684_15",1,0,1,0,0
"marine","3300025684_16",0,0,0,0,0
"marine","3300025684_18",0,0,0,0,0
"marine","3300025684_19",2,0,2,0,0
"marine","3300025684_20",1,0,1,0,0
"marine","3300025684_21",0,0,0,0,0
"marine","3300025684_24",0,0,0,0,0
"marine","3300025684_26",0,0,0,0,0
"marine","3300025684_30",1,0,1,0,0
"marine","3300025684_33",2,1,2,1,0
"marine","3300025684_34",1,0,8,0,0
"marine","3300025684_37",0,0,0,0,0
"marine","3300025684_38",0,0,0,0,0
"marine","3300025684_39",0,0,0,0,0
"marine","3300025684_42",1,0,1,0,0
"marine","3300025684_43",0,0,0,0,0
"marine","3300025684_44",0,0,0,0,0
"marine","3300025684_45",0,0,0,0,0
"marine","3300025684_53",0,0,0,0,0
"marine","3300025684_54",0,0,0,0,0
"marine","3300025684_6",1,0,4,0,0
"marine","3300025684_7",4,0,4,0,0
"marine","3300025685_10",2,0,3,0,0
"marine","3300025685_11",0,0,0,0,0
"marine","3300025685_15",3,0,3,0,0
"marine","3300025685_17",0,0,0,0,0
"marine","3300025685_20",2,0,3,0,0
"marine","3300025685_22",0,0,0,0,0
"marine","3300025685_24",0,0,0,0,0
"marine","3300025685_25",0,0,0,0,0
"marine","3300025685_52",1,0,1,0,0
"marine","3300025685_7",1,0,2,0,0
"marine","3300025688_16",2,1,2,1,0
"marine","3300025688_19",2,0,7,0,1
"marine","3300025688_21",0,0,0,0,0
"marine","3300025688_22",0,0,0,0,0
"marine","3300025688_27",0,0,0,0,0
"marine","3300025688_30",0,0,0,0,0
"marine","3300025688_31",0,0,0,0,0
"marine","3300025688_48",1,0,2,0,0
"marine","3300025688_6",8,0,8,0,0
"marine","3300025688_7",1,0,1,0,0
"marine","3300025688_9",1,0,1,0,0
"marine","3300025690_11",2,0,2,0,0
"marine","3300025690_14",0,0,0,0,0
"marine","3300025690_15",0,0,0,0,0
"marine","3300025690_18",1,0,1,0,0
"marine","3300025690_21",0,0,0,0,0
"marine","3300025690_22",0,0,0,0,0
"marine","3300025690_23",0,0,0,0,0
"marine","3300025690_26",0,0,0,0,0
"marine","3300025690_27",0,0,0,0,0
"marine","3300025690_29",0,0,0,0,0
"marine","3300025690_33",0,0,0,0,0
"marine","3300025690_38",2,1,2,1,0
"marine","3300025690_6",2,0,3,0,0
"marine","3300025690_8",0,0,0,0,0
"marine","3300025690_9",0,0,0,0,0
"marine","3300025693_12",1,1,80,6,1
"marine","3300025693_16",1,0,1,0,0
"marine","3300025693_17",1,0,1,0,0
"marine","3300025693_27",0,0,0,0,0
"marine","3300025693_9",1,0,1,0,0
"marine","3300025694_12",4,1,4,3,0
"marine","3300025694_13",1,0,1,0,0
"marine","3300025694_19",2,0,2,0,0
"marine","3300025694_20",2,0,2,0,0
"marine","3300025694_21",2,0,2,0,0
"marine","3300025694_23",0,0,0,0,0
"marine","3300025694_25",2,0,2,0,0
"marine","3300025694_31",0,0,0,0,0
"marine","3300025694_33",1,0,1,0,0
"marine","3300025694_36",0,0,0,0,0
"marine","3300025694_9",0,0,0,0,0
"marine","3300025695_13",3,0,3,0,0
"marine","3300025695_16",2,0,2,0,0
"marine","3300025695_18",0,0,0,0,0
"marine","3300025695_19",0,0,0,0,0
"marine","3300025695_20",0,0,0,0,0
"marine","3300025695_21",0,0,0,0,0
"marine","3300025695_26",0,0,0,0,0
"marine","3300025695_27",1,0,1,0,0
"marine","3300025695_32",1,1,1,1,0
"marine","3300025695_37",0,0,0,0,0
"marine","3300025695_39",0,0,0,0,0
"marine","3300025695_53",0,0,0,0,0
"marine","3300025696_13",1,0,1,0,0
"marine","3300025696_14",1,0,1,0,0
"marine","3300025696_16",0,0,0,0,0
"marine","3300025696_19",1,0,1,0,0
"marine","3300025696_20",0,0,0,0,0
"marine","3300025696_23",1,0,1,0,0
"marine","3300025696_27",2,0,2,0,0
"marine","3300025696_28",0,0,0,0,0
"marine","3300025696_29",0,0,0,0,0
"marine","3300025696_34",4,0,4,0,0
"marine","3300025699_11",3,2,3,2,0
"marine","3300025699_14",2,0,6,0,0
"marine","3300025699_17",4,0,4,0,0
"marine","3300025699_19",3,0,3,0,0
"marine","3300025699_21",3,0,3,0,0
"marine","3300025699_25",1,0,1,0,0
"marine","3300025699_28",0,0,0,0,0
"marine","3300025699_31",0,0,0,0,0
"marine","3300025699_32",1,0,1,0,0
"marine","3300025699_33",0,0,0,0,0
"marine","3300025699_37",0,0,0,0,0
"marine","3300025699_39",0,0,0,0,0
"marine","3300025699_41",1,0,1,0,0
"marine","3300025699_42",0,0,0,0,0
"marine","3300025699_45",0,0,0,0,0
"marine","3300025699_46",1,0,1,0,0
"marine","3300025699_8",0,0,0,0,0
"marine","3300025700_17",0,0,0,0,0
"marine","3300025700_21",1,0,1,0,0
"marine","3300025700_22",1,0,1,0,0
"marine","3300025700_25",1,0,3,0,0
"marine","3300025700_33",1,0,1,0,0
"marine","3300025700_34",0,0,0,0,0
"marine","3300025700_38",1,0,1,0,0
"marine","3300025700_42",1,0,2,0,0
"marine","3300025700_7",2,0,2,0,0
"marine","3300025700_9",2,0,3,0,0
"marine","3300025701_10",2,0,2,0,0
"marine","3300025701_12",0,0,0,0,0
"marine","3300025701_13",1,0,1,0,0
"marine","3300025701_17",0,0,0,0,0
"marine","3300025701_18",0,0,0,0,0
"marine","3300025701_25",0,0,0,0,0
"marine","3300025704_12",3,0,3,0,0
"marine","3300025704_14",2,0,2,0,0
"marine","3300025704_18",0,0,0,0,0
"marine","3300025704_20",1,0,1,0,0
"marine","3300025704_24",0,0,0,0,0
"marine","3300025704_25",0,0,0,0,0
"marine","3300025704_26",0,0,0,0,0
"marine","3300025704_27",1,1,2,1,0
"marine","3300025704_29",0,0,0,0,0
"marine","3300025704_30",2,0,3,0,0
"marine","3300025704_36",3,0,4,0,0
"marine","3300025704_37",0,0,0,0,0
"marine","3300025704_39",1,0,1,0,0
"marine","3300025704_48",1,0,1,0,0
"marine","3300025704_8",2,0,2,0,0
"marine","3300025705_15",4,0,5,0,0
"marine","3300025705_16",2,0,2,0,0
"marine","3300025705_17",0,0,0,0,0
"marine","3300025705_18",0,0,0,0,0
"marine","3300025705_19",2,0,4,0,0
"marine","3300025705_20",1,0,1,0,0
"marine","3300025705_22",7,0,7,0,0
"marine","3300025705_23",1,0,1,0,0
"marine","3300025705_27",2,1,4,1,0
"marine","3300025705_28",0,0,0,0,0
"marine","3300025705_29",1,0,1,0,0
"marine","3300025705_30",0,0,0,0,0
"marine","3300025705_31",1,0,1,0,0
"marine","3300025705_34",1,0,2,0,0
"marine","3300025705_35",0,0,0,0,0
"marine","3300025705_37",0,0,0,0,0
"marine","3300025705_38",0,0,0,0,0
"marine","3300025705_39",0,0,0,0,0
"marine","3300025705_40",0,0,0,0,0
"marine","3300025705_42",1,0,1,0,0
"marine","3300025705_46",1,0,1,0,0
"marine","3300025705_47",0,0,0,0,0
"marine","3300025705_52",0,0,0,0,0
"marine","3300025705_53",0,0,0,0,0
"marine","3300025705_60",0,0,0,0,0
"marine","3300025705_65",0,0,0,0,0
"marine","3300025705_72",1,0,1,0,0
"marine","3300025705_8",1,0,3,0,0
"marine","3300025705_9",0,0,0,0,0
"marine","3300025707_11",2,0,2,0,0
"marine","3300025707_12",1,0,1,0,0
"marine","3300025707_15",0,0,0,0,0
"marine","3300025707_17",1,0,1,0,0
"marine","3300025707_20",1,0,1,0,0
"marine","3300025707_28",1,0,1,0,0
"marine","3300025707_31",0,0,0,0,0
"marine","3300025707_32",1,0,1,0,0
"marine","3300025707_36",1,0,4,0,0
"marine","3300025707_45",2,0,2,0,0
"marine","3300025707_46",0,0,0,0,0
"marine","3300025707_47",0,0,0,0,0
"marine","3300025707_5",3,0,3,0,0
"marine","3300025707_53",1,0,1,0,0
"marine","3300025707_6",2,0,2,0,0
"marine","3300025707_62",1,0,1,0,0
"marine","3300025707_74",1,0,1,0,0
"marine","3300025709_14",0,0,0,0,0
"marine","3300025709_15",0,0,0,0,0
"marine","3300025709_17",2,0,3,0,0
"marine","3300025709_19",0,0,0,0,0
"marine","3300025709_23",3,0,3,0,0
"marine","3300025709_24",1,0,1,0,0
"marine","3300025709_27",0,0,0,0,0
"marine","3300025709_28",1,0,1,0,0
"marine","3300025709_31",2,0,2,0,0
"marine","3300025709_32",1,0,4,0,0
"marine","3300025709_33",0,0,0,0,0
"marine","3300025709_38",2,2,2,5,0
"marine","3300025709_40",1,0,1,0,0
"marine","3300025709_46",1,0,2,0,0
"marine","3300025709_5",5,0,5,0,0
"marine","3300025709_51",3,0,3,0,0
"marine","3300025709_9",2,1,2,1,0
"marine","3300025712_13",2,0,3,0,0
"marine","3300025712_18",0,0,0,0,0
"marine","3300025712_19",1,0,1,0,0
"marine","3300025712_21",1,0,1,0,0
"marine","3300025712_22",1,0,1,0,0
"marine","3300025712_23",0,0,0,0,0
"marine","3300025712_24",0,0,0,0,0
"marine","3300025712_28",0,0,0,0,0
"marine","3300025712_37",3,1,3,1,0
"marine","3300025719_13",1,0,2,0,0
"marine","3300025719_14",1,1,1,1,0
"marine","3300025719_18",0,0,0,0,0
"marine","3300025719_19",0,0,0,0,0
"marine","3300025719_22",2,0,3,0,0
"marine","3300025719_23",1,0,1,0,0
"marine","3300025719_24",3,0,3,0,0
"marine","3300025719_30",0,0,0,0,0
"marine","3300025719_32",1,0,1,0,0
"marine","3300025719_33",0,0,0,0,0
"marine","3300025719_39",0,0,0,0,0
"marine","3300025719_44",1,0,1,0,0
"marine","3300025719_8",0,0,0,0,0
"marine","3300025722_10",0,0,0,0,0
"marine","3300025722_12",3,0,3,0,0
"marine","3300025722_13",0,0,0,0,0
"marine","3300025722_14",1,0,1,0,0
"marine","3300025722_17",1,0,2,0,0
"marine","3300025722_19",2,0,2,0,0
"marine","3300025722_20",2,0,7,0,1
"marine","3300025722_25",1,0,1,0,0
"marine","3300025722_36",0,0,0,0,0
"marine","3300025722_56",2,0,3,0,0
"marine","3300025722_6",1,0,1,0,0
"marine","3300025727_12",1,1,1,1,0
"marine","3300025727_19",0,0,0,0,0
"marine","3300025727_20",0,0,0,0,0
"marine","3300025727_22",1,0,1,0,0
"marine","3300025727_24",2,0,2,0,0
"marine","3300025727_25",1,0,2,0,0
"marine","3300025727_26",1,0,1,0,0
"marine","3300025727_31",0,0,0,0,0
"marine","3300025727_36",2,0,4,0,0
"marine","3300025727_38",1,0,4,0,0
"marine","3300025727_39",3,0,4,0,0
"marine","3300025727_42",0,0,0,0,0
"marine","3300025727_44",0,0,0,0,0
"marine","3300025727_48",0,0,0,0,0
"marine","3300025727_50",1,0,1,0,0
"marine","3300025727_57",0,0,0,0,0
"marine","3300025727_69",0,0,0,0,0
"marine","3300025727_70",1,0,1,0,0
"marine","3300025727_73",0,0,0,0,0
"marine","3300025727_76",0,0,0,0,0
"marine","3300025729_11",3,1,12,1,0
"marine","3300025729_12",2,1,3,1,0
"marine","3300025729_21",0,0,0,0,0
"marine","3300025729_23",1,0,1,0,0
"marine","3300025729_31",0,0,0,0,0
"marine","3300025729_32",1,0,1,0,0
"marine","3300025729_34",0,0,0,0,0
"marine","3300025729_35",3,0,3,0,0
"marine","3300025729_40",1,0,3,0,0
"marine","3300025729_41",0,0,0,0,0
"marine","3300025729_43",1,0,1,0,0
"marine","3300025729_46",0,0,0,0,0
"marine","3300025729_47",1,0,1,0,0
"marine","3300025729_5",10,0,11,0,0
"marine","3300025729_55",1,0,1,0,0
"marine","3300025729_59",0,0,0,0,0
"marine","3300025729_8",1,0,1,0,0
"marine","3300025731_18",2,1,2,1,0
"marine","3300025731_19",0,0,0,0,0
"marine","3300025731_22",4,1,4,3,0
"marine","3300025731_23",1,0,4,0,0
"marine","3300025731_26",4,0,4,0,0
"marine","3300025731_28",2,1,5,1,0
"marine","3300025731_30",1,0,1,0,0
"marine","3300025731_32",1,0,1,0,0
"marine","3300025731_58",0,0,0,0,0
"marine","3300025732_1",7,0,7,0,0
"marine","3300025732_4",0,0,0,0,0
"marine","3300025732_8",0,0,0,0,0
"marine","3300025738_16",6,2,143,7,1
"marine","3300025738_23",4,1,5,2,0
"marine","3300025738_24",1,0,4,0,0
"marine","3300025738_32",1,0,1,0,0
"marine","3300025738_33",0,0,0,0,0
"marine","3300025738_51",0,0,0,0,0
"marine","3300025751_1",4,0,6,0,0
"marine","3300025751_15",0,0,0,0,0
"marine","3300025751_4",0,0,0,0,0
"marine","3300025751_5",0,0,0,0,0
"marine","3300025767_11",1,0,1,0,0
"marine","3300025767_14",0,0,0,0,0
"marine","3300025767_15",1,0,3,0,0
"marine","3300025767_16",2,0,2,0,0
"marine","3300025767_17",0,0,0,0,0
"marine","3300025767_20",1,0,1,0,0
"marine","3300025767_25",1,0,4,0,0
"marine","3300025767_29",1,0,1,0,0
"marine","3300025767_30",1,0,1,0,0
"marine","3300025767_31",0,0,0,0,0
"marine","3300025767_34",0,0,0,0,0
"marine","3300025767_37",1,0,1,0,0
"marine","3300025767_38",2,0,2,0,0
"marine","3300025767_40",1,0,1,0,0
"marine","3300025767_49",0,0,0,0,0
"marine","3300025767_52",1,0,3,0,0
"marine","3300025767_54",0,0,0,0,0
"marine","3300025767_56",0,0,0,0,0
"marine","3300025767_64",0,0,0,0,0
"marine","3300025767_65",2,0,2,0,0
"marine","3300025767_70",0,0,0,0,0
"marine","3300025770_13",1,1,1,1,0
"marine","3300025770_16",1,0,1,0,0
"marine","3300025770_2",5,0,5,0,0
"marine","3300025770_20",3,0,3,0,0
"marine","3300025770_22",2,0,3,0,0
"marine","3300025770_29",1,0,1,0,0
"marine","3300025770_30",3,0,3,0,0
"marine","3300025770_31",1,0,3,0,0
"marine","3300025770_32",1,0,3,0,0
"marine","3300025770_34",0,0,0,0,0
"marine","3300025770_35",1,0,1,0,0
"marine","3300025770_37",1,0,1,0,0
"marine","3300025770_40",0,0,0,0,0
"marine","3300025770_41",1,0,4,0,0
"marine","3300025770_42",0,0,0,0,0
"marine","3300025770_45",1,0,1,0,0
"marine","3300025770_51",1,0,1,0,0
"marine","3300025770_6",1,0,1,0,0
"marine","3300025770_74",1,0,1,0,0
"marine","3300025771_13",0,0,0,0,0
"marine","3300025771_5",0,0,0,0,0
"marine","3300025771_6",0,0,0,0,0
"marine","3300025776_5",0,0,0,0,0
"marine","3300025776_9",0,0,0,0,0
"marine","3300025803_8",0,0,0,0,0
"marine","3300025806_16",0,0,0,0,0
"marine","3300025806_22",0,0,0,0,0
"marine","3300025806_4",0,0,0,0,0
"marine","3300025806_8",0,0,0,0,0
"marine","3300025806_9",0,0,0,0,0
"marine","3300025809_14",0,0,0,0,0
"marine","3300025809_19",1,0,1,0,0
"marine","3300025809_21",2,3,12,6,1
"marine","3300025809_22",0,0,0,0,0
"marine","3300025809_23",4,1,4,3,0
"marine","3300025809_24",1,0,1,0,0
"marine","3300025809_26",2,0,9,0,1
"marine","3300025809_27",4,0,5,0,0
"marine","3300025809_28",0,0,0,0,0
"marine","3300025809_31",5,1,5,1,0
"marine","3300025809_32",2,1,2,1,0
"marine","3300025809_33",2,0,2,0,0
"marine","3300025809_34",1,0,1,0,0
"marine","3300025809_35",1,0,1,0,0
"marine","3300025809_37",3,0,33,0,1
"marine","3300025809_38",0,0,0,0,0
"marine","3300025809_39",1,0,3,0,0
"marine","3300025809_41",0,0,0,0,0
"marine","3300025809_42",0,0,0,0,0
"marine","3300025809_43",1,0,1,0,0
"marine","3300025809_44",1,0,1,0,0
"marine","3300025809_51",1,0,1,0,0
"marine","3300025809_58",0,0,0,0,0
"marine","3300025809_60",0,0,0,0,0
"marine","3300025809_61",1,0,1,0,0
"marine","3300025809_64",0,0,0,0,0
"marine","3300025809_66",0,0,0,0,0
"marine","3300025809_69",0,0,0,0,0
"marine","3300025810_2",0,0,0,0,0
"marine","3300025810_4",0,0,0,0,0
"marine","3300025810_7",0,0,0,0,0
"marine","3300025815_10",0,0,0,0,0
"marine","3300025815_13",0,0,0,0,0
"marine","3300025815_14",0,0,0,0,0
"marine","3300025815_16",0,0,0,0,0
"marine","3300025815_17",0,0,0,0,0
"marine","3300025815_19",0,0,0,0,0
"marine","3300025815_23",0,0,0,0,0
"marine","3300025815_24",0,0,0,0,0
