"env","genome","seqid","Cas_id","type","subtype"
"marine","3300021506_3","3300021506_a_Ga0190358_1000001","3300021506_a_Ga0190358_1000001@CAS:2","TypeI","TypeIB"
"marine","3300021506_3","3300021506_a_Ga0190358_1000001","3300021506_a_Ga0190358_1000001@CAS:3","TypeI","TypeID"
"marine","3300021506_4","3300021506_a_Ga0190358_1000007","3300021506_a_Ga0190358_1000007@CAS:1","CAS","CAS"
"marine","3300021508_3","3300021508_a_Ga0190283_1001649","3300021508_a_Ga0190283_1001649@CAS:1","CAS","CAS"
"marine","3300021508_3","3300021508_a_Ga0190283_1001968","3300021508_a_Ga0190283_1001968@CAS:1","CAS","CAS"
"marine","3300021508_3","3300021508_a_Ga0190283_1001968","3300021508_a_Ga0190283_1001968@CAS:2","TypeI","TypeIB"
"marine","3300021508_3","3300021508_a_Ga0190283_1001933","3300021508_a_Ga0190283_1001933@CAS:1","CAS","CAS"
"marine","3300021508_4","3300021508_a_Ga0190283_1000033","3300021508_a_Ga0190283_1000033@CAS:1","CAS","CAS"
"marine","3300021508_4","3300021508_a_Ga0190283_1000033","3300021508_a_Ga0190283_1000033@CAS:2","TypeI","TypeIC"
"marine","3300021508_4","3300021508_a_Ga0190283_1000013","3300021508_a_Ga0190283_1000013@CAS:1","CAS","CAS"
"marine","3300021508_4","3300021508_a_Ga0190283_1000013","3300021508_a_Ga0190283_1000013@CAS:2","TypeI","TypeIC"
"marine","3300021508_4","3300021508_a_Ga0190283_1000002","3300021508_a_Ga0190283_1000002@CAS:1","TypeI","TypeIE"
"marine","3300021508_4","3300021508_a_Ga0190283_1000002","3300021508_a_Ga0190283_1000002@CAS:2","CAS","CAS"
"marine","3300021508_6","3300021508_a_Ga0190283_1000094","3300021508_a_Ga0190283_1000094@CAS:1","CAS","CAS"
"marine","3300021509_8","3300021509_a_Ga0190304_1002046","3300021509_a_Ga0190304_1002046@CAS:1","CAS","CAS"
"marine","3300021511_4","3300021511_a_Ga0190284_1000237","3300021511_a_Ga0190284_1000237@CAS:1","CAS","CAS"
"marine","3300021511_4","3300021511_a_Ga0190284_1000237","3300021511_a_Ga0190284_1000237@CAS:2","TypeI","TypeIC"
"marine","3300021511_4","3300021511_a_Ga0190284_1000040","3300021511_a_Ga0190284_1000040@CAS:1","TypeI","TypeIE"
"marine","3300021511_4","3300021511_a_Ga0190284_1000040","3300021511_a_Ga0190284_1000040@CAS:2","CAS","CAS"
"marine","3300021511_4","3300021511_a_Ga0190284_1000056","3300021511_a_Ga0190284_1000056@CAS:1","CAS","CAS"
"marine","3300021511_4","3300021511_a_Ga0190284_1000056","3300021511_a_Ga0190284_1000056@CAS:2","TypeI","TypeIC"
"marine","3300021511_5","3300021511_a_Ga0190284_1001035","3300021511_a_Ga0190284_1001035@CAS:1","CAS","CAS"
"marine","3300021511_5","3300021511_a_Ga0190284_1001035","3300021511_a_Ga0190284_1001035@CAS:2","TypeIII","TypeIIIB"
"marine","3300021511_5","3300021511_a_Ga0190284_1001035","3300021511_a_Ga0190284_1001035@CAS:3","TypeI","TypeIC"
"marine","3300021511_5","3300021511_a_Ga0190284_1000313","3300021511_a_Ga0190284_1000313@CAS:1","CAS","CAS"
"marine","3300021511_5","3300021511_a_Ga0190284_1000313","3300021511_a_Ga0190284_1000313@CAS:2","TypeIII","TypeIIIB"
"marine","3300021511_5","3300021511_a_Ga0190284_1000313","3300021511_a_Ga0190284_1000313@CAS:3","TypeIII","TypeIIIU"
"marine","3300021511_5","3300021511_a_Ga0190284_1000313","3300021511_a_Ga0190284_1000313@CAS:4","TypeIII","TypeIIIA"
"marine","3300021511_6","3300021511_a_Ga0190284_1001183","3300021511_a_Ga0190284_1001183@CAS:1","CAS","CAS"
"marine","3300021511_6","3300021511_a_Ga0190284_1003525","3300021511_a_Ga0190284_1003525@CAS:1","CAS","CAS"
"marine","3300021511_9","3300021511_a_Ga0190284_1001805","3300021511_a_Ga0190284_1001805@CAS:1","CAS","CAS"
"marine","3300021511_9","3300021511_a_Ga0190284_1001805","3300021511_a_Ga0190284_1001805@CAS:2","TypeIII","TypeIIIA"
"marine","3300021513_10","3300021513_a_Ga0190315_1000682","3300021513_a_Ga0190315_1000682@CAS:1","CAS","CAS"
"marine","3300021513_10","3300021513_a_Ga0190315_1000232","3300021513_a_Ga0190315_1000232@CAS:1","CAS","CAS"
"marine","3300021513_9","3300021513_a_Ga0190315_1000732","3300021513_a_Ga0190315_1000732@CAS:1","CAS","CAS"
"marine","3300021588_1","3300021588_a_Ga0190285_1000021","3300021588_a_Ga0190285_1000021@CAS:1","CAS","CAS"
"marine","3300021588_1","3300021588_a_Ga0190285_1000021","3300021588_a_Ga0190285_1000021@CAS:2","TypeI","TypeIC"
"marine","3300021588_2","3300021588_a_Ga0190285_1000143","3300021588_a_Ga0190285_1000143@CAS:1","CAS","CAS"
"marine","3300021588_2","3300021588_a_Ga0190285_1000143","3300021588_a_Ga0190285_1000143@CAS:2","TypeI","TypeIB"
"marine","3300021588_2","3300021588_a_Ga0190285_1000143","3300021588_a_Ga0190285_1000143@CAS:3","TypeI","TypeID"
"marine","3300021591_2","3300021591_a_Ga0190338_1000021","3300021591_a_Ga0190338_1000021@CAS:1","CAS","CAS"
"marine","3300021591_2","3300021591_a_Ga0190338_1000021","3300021591_a_Ga0190338_1000021@CAS:2","TypeI","TypeID"
"marine","3300021597_4","3300021597_a_Ga0213831_1000011","3300021597_a_Ga0213831_1000011@CAS:1","CAS","CAS"
"marine","3300022170_6","3300022170_a_Ga0190366_1001363","3300022170_a_Ga0190366_1001363@CAS:1","CAS","CAS"
"marine","3300022170_7","3300022170_a_Ga0190366_1001059","3300022170_a_Ga0190366_1001059@CAS:1","CAS","CAS"
"marine","3300022170_7","3300022170_a_Ga0190366_1001059","3300022170_a_Ga0190366_1001059@CAS:2","TypeI","TypeID"
"marine","3300022188_15","3300022188_a_Ga0190313_1000052","3300022188_a_Ga0190313_1000052@CAS:1","CAS","CAS"
"marine","3300022188_15","3300022188_a_Ga0190313_1000042","3300022188_a_Ga0190313_1000042@CAS:1","CAS","CAS"
"marine","3300022188_18","3300022188_a_Ga0190313_1000502","3300022188_a_Ga0190313_1000502@CAS:1","CAS","CAS"
"marine","3300022188_18","3300022188_a_Ga0190313_1000502","3300022188_a_Ga0190313_1000502@CAS:2","TypeIII","TypeIIIA"
"marine","3300022188_28","3300022188_a_Ga0190313_1001864","3300022188_a_Ga0190313_1001864@CAS:1","TypeIII","TypeIIIB"
"marine","3300022188_34","3300022188_a_Ga0190313_1000585","3300022188_a_Ga0190313_1000585@CAS:1","TypeI","TypeIA"
"marine","3300022188_35","3300022188_a_Ga0190313_1001731","3300022188_a_Ga0190313_1001731@CAS:1","CAS","CAS"
"marine","3300022188_35","3300022188_a_Ga0190313_1001731","3300022188_a_Ga0190313_1001731@CAS:2","TypeI","TypeIB"
"marine","3300022188_35","3300022188_a_Ga0190313_1001731","3300022188_a_Ga0190313_1001731@CAS:3","TypeIII","TypeIIIA"
"marine","3300022188_7","3300022188_a_Ga0190313_1002202","3300022188_a_Ga0190313_1002202@CAS:1","TypeIII","TypeIIIU"
"marine","3300022188_7","3300022188_a_Ga0190313_1002202","3300022188_a_Ga0190313_1002202@CAS:2","TypeIII","TypeIIIA"
"marine","3300022188_7","3300022188_a_Ga0190313_1000381","3300022188_a_Ga0190313_1000381@CAS:1","CAS","CAS"
"marine","3300022188_7","3300022188_a_Ga0190313_1000381","3300022188_a_Ga0190313_1000381@CAS:2","TypeI","TypeIB"
"marine","3300022188_7","3300022188_a_Ga0190313_1001534","3300022188_a_Ga0190313_1001534@CAS:1","CAS","CAS"
"marine","3300022188_7","3300022188_a_Ga0190313_1001534","3300022188_a_Ga0190313_1001534@CAS:2","TypeI","TypeIC"
"marine","3300022225_37","3300022225_a_Ga0187833_10000069","3300022225_a_Ga0187833_10000069@CAS:1","CAS","CAS"
"marine","3300022225_51","3300022225_a_Ga0187833_10001236","3300022225_a_Ga0187833_10001236@CAS:1","CAS","CAS"
"marine","3300022470_13","3300022470_a_Ga0190367_1000135","3300022470_a_Ga0190367_1000135@CAS:1","CAS","CAS"
"marine","3300022470_13","3300022470_a_Ga0190367_1000135","3300022470_a_Ga0190367_1000135@CAS:2","TypeI","TypeIB"
"marine","3300022470_15","3300022470_a_Ga0190367_1000400","3300022470_a_Ga0190367_1000400@CAS:1","CAS","CAS"
"marine","3300022470_15","3300022470_a_Ga0190367_1001061","3300022470_a_Ga0190367_1001061@CAS:1","CAS","CAS"
"marine","3300022470_15","3300022470_a_Ga0190367_1001061","3300022470_a_Ga0190367_1001061@CAS:2","TypeI","TypeIA"
"marine","3300022470_15","3300022470_a_Ga0190367_1001061","3300022470_a_Ga0190367_1001061@CAS:3","TypeIII","TypeIIIU"
"marine","3300022470_15","3300022470_a_Ga0190367_1002312","3300022470_a_Ga0190367_1002312@CAS:1","CAS","CAS"
"marine","3300022470_15","3300022470_a_Ga0190367_1002312","3300022470_a_Ga0190367_1002312@CAS:2","TypeI","TypeIA"
"marine","3300022470_15","3300022470_a_Ga0190367_1000591","3300022470_a_Ga0190367_1000591@CAS:1","CAS","CAS"
"marine","3300022470_15","3300022470_a_Ga0190367_1000591","3300022470_a_Ga0190367_1000591@CAS:2","TypeIII","TypeIIIB"
"marine","3300022470_15","3300022470_a_Ga0190367_1000027","3300022470_a_Ga0190367_1000027@CAS:1","CAS","CAS"
"marine","3300022470_16","3300022470_a_Ga0190367_1000199","3300022470_a_Ga0190367_1000199@CAS:1","CAS","CAS"
"marine","3300022470_16","3300022470_a_Ga0190367_1000199","3300022470_a_Ga0190367_1000199@CAS:2","TypeI","TypeIB"
"marine","3300022470_16","3300022470_a_Ga0190367_1001292","3300022470_a_Ga0190367_1001292@CAS:1","CAS","CAS"
"marine","3300022470_16","3300022470_a_Ga0190367_1000740","3300022470_a_Ga0190367_1000740@CAS:1","TypeIII","TypeIIIB"
"marine","3300022470_16","3300022470_a_Ga0190367_1000740","3300022470_a_Ga0190367_1000740@CAS:2","TypeIII","TypeIIIU"
"marine","3300022470_21","3300022470_a_Ga0190367_1007755","3300022470_a_Ga0190367_1007755@CAS:1","CAS","CAS"
"marine","3300022470_21","3300022470_a_Ga0190367_1007755","3300022470_a_Ga0190367_1007755@CAS:2","TypeI","TypeIA"
"marine","3300022470_23","3300022470_a_Ga0190367_1001002","3300022470_a_Ga0190367_1001002@CAS:1","CAS","CAS"
"marine","3300022470_23","3300022470_a_Ga0190367_1001002","3300022470_a_Ga0190367_1001002@CAS:2","TypeI","TypeIA"
"marine","3300022470_23","3300022470_a_Ga0190367_1000941","3300022470_a_Ga0190367_1000941@CAS:1","CAS","CAS"
"marine","3300022470_29","3300022470_a_Ga0190367_1000526","3300022470_a_Ga0190367_1000526@CAS:1","CAS","CAS"
"marine","3300022470_29","3300022470_a_Ga0190367_1000526","3300022470_a_Ga0190367_1000526@CAS:2","TypeI","TypeIB"
"marine","3300022888_15","3300022888_a_Ga0233428_1004822","3300022888_a_Ga0233428_1004822@CAS:1","TypeI","TypeIF"
"marine","3300022888_15","3300022888_a_Ga0233428_1011425","3300022888_a_Ga0233428_1011425@CAS:1","CAS","CAS"
"marine","3300022888_15","3300022888_a_Ga0233428_1011425","3300022888_a_Ga0233428_1011425@CAS:2","TypeII","TypeIIU"
"marine","3300022888_20","3300022888_a_Ga0233428_1003008","3300022888_a_Ga0233428_1003008@CAS:1","TypeI","TypeIF"
"marine","3300022900_28","3300022900_a_Ga0255771_1000011","3300022900_a_Ga0255771_1000011@CAS:1","TypeI","TypeIE"
"marine","3300022900_28","3300022900_a_Ga0255771_1000011","3300022900_a_Ga0255771_1000011@CAS:2","CAS","CAS"
"marine","3300022900_32","3300022900_a_Ga0255771_1014691","3300022900_a_Ga0255771_1014691@CAS:1","TypeIII","TypeIIIA"
"marine","3300022900_32","3300022900_a_Ga0255771_1002538","3300022900_a_Ga0255771_1002538@CAS:1","TypeI","TypeIE"
"marine","3300022900_32","3300022900_a_Ga0255771_1002538","3300022900_a_Ga0255771_1002538@CAS:2","CAS","CAS"
"marine","3300022900_32","3300022900_a_Ga0255771_1018629","3300022900_a_Ga0255771_1018629@CAS:1","CAS","CAS"
"marine","3300022900_32","3300022900_a_Ga0255771_1003191","3300022900_a_Ga0255771_1003191@CAS:1","CAS","CAS"
"marine","3300022902_12","3300022902_a_Ga0233429_1001339","3300022902_a_Ga0233429_1001339@CAS:1","CAS","CAS"
"marine","3300022902_12","3300022902_a_Ga0233429_1001339","3300022902_a_Ga0233429_1001339@CAS:2","TypeIII","TypeIIIB"
"marine","3300022902_12","3300022902_a_Ga0233429_1001339","3300022902_a_Ga0233429_1001339@CAS:3","TypeIII","TypeIIIU"
"marine","3300022902_12","3300022902_a_Ga0233429_1001339","3300022902_a_Ga0233429_1001339@CAS:4","TypeIII","TypeIIIA"
"marine","3300022902_12","3300022902_a_Ga0233429_1004258","3300022902_a_Ga0233429_1004258@CAS:1","CAS","CAS"
"marine","3300022902_28","3300022902_a_Ga0233429_1000014","3300022902_a_Ga0233429_1000014@CAS:1","CAS","CAS"
"marine","3300022902_31","3300022902_a_Ga0233429_1001065","3300022902_a_Ga0233429_1001065@CAS:1","CAS","CAS"
"marine","3300022902_46","3300022902_a_Ga0233429_1000135","3300022902_a_Ga0233429_1000135@CAS:1","CAS","CAS"
"marine","3300022905_28","3300022905_a_Ga0255756_1000074","3300022905_a_Ga0255756_1000074@CAS:1","CAS","CAS"
"marine","3300022905_28","3300022905_a_Ga0255756_1000074","3300022905_a_Ga0255756_1000074@CAS:2","TypeII","TypeIIU"
"marine","3300022905_29","3300022905_a_Ga0255756_1022834","3300022905_a_Ga0255756_1022834@CAS:1","CAS","CAS"
"marine","3300022905_29","3300022905_a_Ga0255756_1010542","3300022905_a_Ga0255756_1010542@CAS:1","TypeIII","TypeIIIA"
"marine","3300022905_42","3300022905_a_Ga0255756_1002093","3300022905_a_Ga0255756_1002093@CAS:1","CAS","CAS"
"marine","3300022907_22","3300022907_a_Ga0255775_1002156","3300022907_a_Ga0255775_1002156@CAS:1","CAS","CAS"
"marine","3300022907_22","3300022907_a_Ga0255775_1002156","3300022907_a_Ga0255775_1002156@CAS:2","TypeII","TypeIIU"
"marine","3300022907_33","3300022907_a_Ga0255775_1000014","3300022907_a_Ga0255775_1000014@CAS:1","CAS","CAS"
"marine","3300022909_21","3300022909_a_Ga0255755_1001551","3300022909_a_Ga0255755_1001551@CAS:1","CAS","CAS"
"marine","3300022909_21","3300022909_a_Ga0255755_1001551","3300022909_a_Ga0255755_1001551@CAS:2","TypeII","TypeIIU"
"marine","3300022909_25","3300022909_a_Ga0255755_1015654","3300022909_a_Ga0255755_1015654@CAS:1","CAS","CAS"
"marine","3300022909_25","3300022909_a_Ga0255755_1005470","3300022909_a_Ga0255755_1005470@CAS:1","CAS","CAS"
"marine","3300022909_25","3300022909_a_Ga0255755_1005470","3300022909_a_Ga0255755_1005470@CAS:2","TypeIII","TypeIIIA"
"marine","3300022909_25","3300022909_a_Ga0255755_1006653","3300022909_a_Ga0255755_1006653@CAS:1","CAS","CAS"
"marine","3300022909_25","3300022909_a_Ga0255755_1006036","3300022909_a_Ga0255755_1006036@CAS:1","CAS","CAS"
"marine","3300022909_25","3300022909_a_Ga0255755_1006036","3300022909_a_Ga0255755_1006036@CAS:2","TypeI","TypeID"
"marine","3300022909_31","3300022909_a_Ga0255755_1000204","3300022909_a_Ga0255755_1000204@CAS:1","CAS","CAS"
"marine","3300022912_39","3300022912_a_Ga0233430_1000618","3300022912_a_Ga0233430_1000618@CAS:1","CAS","CAS"
"marine","3300022912_46","3300022912_a_Ga0233430_1000038","3300022912_a_Ga0233430_1000038@CAS:1","CAS","CAS"
"marine","3300022912_48","3300022912_a_Ga0233430_1000050","3300022912_a_Ga0233430_1000050@CAS:1","CAS","CAS"
"marine","3300022916_16","3300022916_a_Ga0233431_1001566","3300022916_a_Ga0233431_1001566@CAS:1","CAS","CAS"
"marine","3300022916_21","3300022916_a_Ga0233431_1000555","3300022916_a_Ga0233431_1000555@CAS:1","CAS","CAS"
"marine","3300022916_21","3300022916_a_Ga0233431_1003063","3300022916_a_Ga0233431_1003063@CAS:1","CAS","CAS"
"marine","3300022916_21","3300022916_a_Ga0233431_1001140","3300022916_a_Ga0233431_1001140@CAS:1","CAS","CAS"
"marine","3300022916_23","3300022916_a_Ga0233431_1000083","3300022916_a_Ga0233431_1000083@CAS:1","CAS","CAS"
"marine","3300022916_39","3300022916_a_Ga0233431_1000037","3300022916_a_Ga0233431_1000037@CAS:1","CAS","CAS"
"marine","3300022916_45","3300022916_a_Ga0233431_1000023","3300022916_a_Ga0233431_1000023@CAS:1","CAS","CAS"
"marine","3300022920_19","3300022920_a_Ga0233426_10000052","3300022920_a_Ga0233426_10000052@CAS:1","TypeI","TypeIE"
"marine","3300022923_28","3300022923_a_Ga0255783_10000024","3300022923_a_Ga0255783_10000024@CAS:1","CAS","CAS"
"marine","3300022923_28","3300022923_a_Ga0255783_10000024","3300022923_a_Ga0255783_10000024@CAS:2","TypeII","TypeIIU"
"marine","3300022923_47","3300022923_a_Ga0255783_10001864","3300022923_a_Ga0255783_10001864@CAS:1","CAS","CAS"
"marine","3300022925_39","3300022925_a_Ga0255773_10001672","3300022925_a_Ga0255773_10001672@CAS:1","CAS","CAS"
"marine","3300022928_33","3300022928_a_Ga0255758_10015785","3300022928_a_Ga0255758_10015785@CAS:1","CAS","CAS"
"marine","3300022928_37","3300022928_a_Ga0255758_10011008","3300022928_a_Ga0255758_10011008@CAS:1","CAS","CAS"
"marine","3300022929_25","3300022929_a_Ga0255752_10000004","3300022929_a_Ga0255752_10000004@CAS:1","CAS","CAS"
"marine","3300022929_25","3300022929_a_Ga0255752_10000004","3300022929_a_Ga0255752_10000004@CAS:2","TypeII","TypeIIU"
"marine","3300022929_37","3300022929_a_Ga0255752_10000263","3300022929_a_Ga0255752_10000263@CAS:1","CAS","CAS"
"marine","3300022933_25","3300022933_a_Ga0233427_10000762","3300022933_a_Ga0233427_10000762@CAS:1","TypeI","TypeIF"
"marine","3300022933_34","3300022933_a_Ga0233427_10003712","3300022933_a_Ga0233427_10003712@CAS:1","TypeIII","TypeIIIU"
"marine","3300022939_18","3300022939_a_Ga0255754_10000009","3300022939_a_Ga0255754_10000009@CAS:1","TypeI","TypeIF"
"marine","3300022939_20","3300022939_a_Ga0255754_10000004","3300022939_a_Ga0255754_10000004@CAS:1","CAS","CAS"
"marine","3300023108_23","3300023108_a_Ga0255784_10000001","3300023108_a_Ga0255784_10000001@CAS:1","TypeI","TypeIF"
"marine","3300023112_10","3300023112_a_Ga0233411_10000003","3300023112_a_Ga0233411_10000003@CAS:1","CAS","CAS"
"marine","3300023112_10","3300023112_a_Ga0233411_10000234","3300023112_a_Ga0233411_10000234@CAS:1","CAS","CAS"
"marine","3300023210_10","3300023210_a_Ga0233412_10000009","3300023210_a_Ga0233412_10000009@CAS:1","CAS","CAS"
"marine","3300023210_10","3300023210_a_Ga0233412_10000002","3300023210_a_Ga0233412_10000002@CAS:1","CAS","CAS"
"marine","3300023273_28","3300023273_a_Ga0255763_1000587","3300023273_a_Ga0255763_1000587@CAS:1","CAS","CAS"
"marine","3300024185_6","3300024185_a_Ga0228669_1001611","3300024185_a_Ga0228669_1001611@CAS:1","CAS","CAS"
"marine","3300024185_6","3300024185_a_Ga0228669_1001611","3300024185_a_Ga0228669_1001611@CAS:2","TypeII","TypeIIU"
"marine","3300024237_6","3300024237_a_Ga0228653_1000553","3300024237_a_Ga0228653_1000553@CAS:1","TypeI","TypeIE"
"marine","3300024237_6","3300024237_a_Ga0228653_1001202","3300024237_a_Ga0228653_1001202@CAS:1","TypeI","TypeIE"
"marine","3300024237_6","3300024237_a_Ga0228653_1001202","3300024237_a_Ga0228653_1001202@CAS:2","CAS","CAS"
"marine","3300024237_6","3300024237_a_Ga0228653_1000246","3300024237_a_Ga0228653_1000246@CAS:1","TypeIII","TypeIIIB"
"marine","3300024237_6","3300024237_a_Ga0228653_1000624","3300024237_a_Ga0228653_1000624@CAS:1","CAS","CAS"
"marine","3300024237_6","3300024237_a_Ga0228653_1000624","3300024237_a_Ga0228653_1000624@CAS:2","TypeI","TypeID"
"marine","3300024237_6","3300024237_a_Ga0228653_1000737","3300024237_a_Ga0228653_1000737@CAS:1","TypeIII","TypeIIIA"
"marine","3300024247_12","3300024247_a_Ga0228675_1003890","3300024247_a_Ga0228675_1003890@CAS:1","TypeIII","TypeIIIB"
"marine","3300024247_12","3300024247_a_Ga0228675_1006625","3300024247_a_Ga0228675_1006625@CAS:1","CAS","CAS"
"marine","3300024247_12","3300024247_a_Ga0228675_1006625","3300024247_a_Ga0228675_1006625@CAS:2","TypeI","TypeID"
"marine","3300024247_6","3300024247_a_Ga0228675_1003882","3300024247_a_Ga0228675_1003882@CAS:1","CAS","CAS"
"marine","3300024247_6","3300024247_a_Ga0228675_1003882","3300024247_a_Ga0228675_1003882@CAS:2","TypeII","TypeIIU"
"marine","3300024252_13","3300024252_a_Ga0233435_1000002","3300024252_a_Ga0233435_1000002@CAS:1","CAS","CAS"
"marine","3300024255_16","3300024255_a_Ga0233438_10000137","3300024255_a_Ga0233438_10000137@CAS:1","CAS","CAS"
"marine","3300024256_26","3300024256_a_Ga0233446_1000014","3300024256_a_Ga0233446_1000014@CAS:1","CAS","CAS"
"marine","3300024256_26","3300024256_a_Ga0233446_1000004","3300024256_a_Ga0233446_1000004@CAS:1","CAS","CAS"
"marine","3300024256_7","3300024256_a_Ga0233446_1001676","3300024256_a_Ga0233446_1001676@CAS:1","CAS","CAS"
"marine","3300024256_7","3300024256_a_Ga0233446_1001676","3300024256_a_Ga0233446_1001676@CAS:2","TypeIII","TypeIIIB"
"marine","3300024256_7","3300024256_a_Ga0233446_1003572","3300024256_a_Ga0233446_1003572@CAS:1","TypeIII","TypeIIIU"
"marine","3300024256_7","3300024256_a_Ga0233446_1003572","3300024256_a_Ga0233446_1003572@CAS:2","TypeI","TypeIC"
"marine","3300024257_19","3300024257_a_Ga0233442_1008427","3300024257_a_Ga0233442_1008427@CAS:1","CAS","CAS"
"marine","3300024257_19","3300024257_a_Ga0233442_1008427","3300024257_a_Ga0233442_1008427@CAS:2","TypeII","TypeIIU"
"marine","3300024258_31","3300024258_a_Ga0233440_1000009","3300024258_a_Ga0233440_1000009@CAS:1","CAS","CAS"
"marine","3300024259_17","3300024259_a_Ga0233437_1003084","3300024259_a_Ga0233437_1003084@CAS:1","CAS","CAS"
"marine","3300024259_22","3300024259_a_Ga0233437_1002222","3300024259_a_Ga0233437_1002222@CAS:1","CAS","CAS"
"marine","3300024259_22","3300024259_a_Ga0233437_1000357","3300024259_a_Ga0233437_1000357@CAS:1","CAS","CAS"
"marine","3300024259_22","3300024259_a_Ga0233437_1000531","3300024259_a_Ga0233437_1000531@CAS:1","CAS","CAS"
"marine","3300024259_22","3300024259_a_Ga0233437_1001339","3300024259_a_Ga0233437_1001339@CAS:1","CAS","CAS"
"marine","3300024259_23","3300024259_a_Ga0233437_1000049","3300024259_a_Ga0233437_1000049@CAS:1","CAS","CAS"
