"genome_name","n_crispr","n_cas","n_spacer","n_cas_protein","n_crispr_level4"
"GCF_000337215.1_ASM33721v1_genomic.fna",5,0,8,0,0
"GCF_001316005.1_ASM131600v1_genomic.fna",1,0,1,0,0
"GCF_001560065.1_GG12_C01_08_genomic.fna",5,2,233,7,3
"GCF_002379115.1_ASM237911v1_genomic.fna",5,0,6,0,0
"GCF_011602445.1_ASM1160244v1_genomic.fna",9,1,96,8,2
"GCF_012726115.1_ASM1272611v1_genomic.fna",5,0,12,0,2
"GCF_013267195.1_ASM1326719v1_genomic.fna",5,0,7,0,0
"GCF_013407185.1_ASM1340718v1_genomic.fna",4,0,4,0,0
"GCF_014530665.1_ASM1453066v1_genomic.fna",11,1,67,8,4
"GCF_019633745.1_ASM1963374v1_genomic.fna",11,2,161,15,2
"GCF_023566035.1_ASM2356603v1_genomic.fna",4,0,4,0,0
"GCF_023973145.1_ASM2397314v1_genomic.fna",2,0,2,0,0
"GCF_900111485.1_IMG-taxon_2642422550_annotated_assembly_genomic.fna",5,7,46,31,2
"GCF_902209435.1_Katie-F-Assembly-1_genomic.fna",2,0,2,0,0
"GCA_000805915.1_ASM80591v1_genomic.fna",0,0,0,0,0
"GCA_000806095.1_ASM80609v1_genomic.fna",3,0,3,0,0
"GCA_001919915.1_ASM191991v1_genomic.fna",0,0,0,0,0
"GCA_002494485.1_ASM249448v1_genomic.fna",4,0,9,0,0
"GCA_002495665.1_ASM249566v1_genomic.fna",3,0,4,0,0
"GCA_002496205.1_ASM249620v1_genomic.fna",1,0,1,0,0
"GCA_002499205.1_ASM249920v1_genomic.fna",1,0,1,0,0
"GCA_002507265.1_ASM250726v1_genomic.fna",0,0,0,0,0
"GCA_002508745.1_ASM250874v1_genomic.fna",5,4,234,19,2
"GCA_002685315.1_ASM268531v1_genomic.fna",0,0,0,0,0
"GCA_002688745.1_ASM268874v1_genomic.fna",3,0,3,0,0
"GCA_002783425.1_ASM278342v1_genomic.fna",2,0,2,0,0
"GCA_003019385.1_ASM301938v1_genomic.fna",0,0,0,0,0
"GCA_003021655.1_ASM302165v1_genomic.fna",12,2,99,2,2
"GCA_003132625.1_20120500_P19_genomic.fna",3,0,3,0,0
"GCA_003162175.1_20100900_E2D_genomic.fna",3,0,3,0,0
"GCA_003163455.1_20120800_S1X_genomic.fna",3,0,3,0,0
"GCA_003170615.1_20110800_E2S_genomic.fna",1,0,1,0,0
"GCA_003563585.1_ASM356358v1_genomic.fna",2,0,2,0,0
"GCA_003649445.1_ASM364944v1_genomic.fna",8,8,47,25,5
"GCA_003661445.1_ASM366144v1_genomic.fna",1,0,1,0,0
"GCA_003663645.1_ASM366364v1_genomic.fna",1,0,4,0,1
"GCA_003702495.1_ASM370249v1_genomic.fna",5,1,6,1,0
"GCA_004347965.1_ASM434796v1_genomic.fna",3,0,5,0,0
"GCA_004799625.1_ASM479962v1_genomic.fna",4,1,62,7,1
"GCA_009903775.1_ASM990377v1_genomic.fna",3,0,10,0,1
"GCA_011049295.1_ASM1104929v1_genomic.fna",1,0,1,0,0
"GCA_011765365.1_ASM1176536v1_genomic.fna",6,0,11,0,1
"GCA_011772255.1_ASM1177225v1_genomic.fna",0,0,0,0,0
"GCA_011777025.1_ASM1177702v1_genomic.fna",3,0,3,0,0
"GCA_012964335.1_ASM1296433v1_genomic.fna",2,0,2,0,0
"GCA_013154205.1_ASM1315420v1_genomic.fna",4,4,36,15,3
"GCA_013330755.1_ASM1333075v1_genomic.fna",1,0,1,0,0
"GCA_013390475.1_ASM1339047v1_genomic.fna",6,0,6,0,0
"GCA_013415565.1_ASM1341556v1_genomic.fna",1,0,1,0,0
"GCA_014189795.1_ASM1418979v1_genomic.fna",0,0,0,0,0
"GCA_014894395.1_ASM1489439v1_genomic.fna",2,0,2,0,0
"GCA_016219935.1_ASM1621993v1_genomic.fna",1,0,2,0,0
"GCA_016840785.1_ASM1684078v1_genomic.fna",1,0,1,0,0
"GCA_017404125.1_ASM1740412v1_genomic.fna",7,0,12,0,0
"GCA_017412185.1_ASM1741218v1_genomic.fna",0,0,0,0,0
"GCA_017609265.1_ASM1760926v1_genomic.fna",2,0,2,0,0
"GCA_017999475.1_ASM1799947v1_genomic.fna",1,0,1,0,0
"GCA_018667585.1_ASM1866758v1_genomic.fna",3,1,3,1,0
"GCA_018669025.1_ASM1866902v1_genomic.fna",4,0,5,0,0
"GCA_018673515.1_ASM1867351v1_genomic.fna",1,0,1,0,0
"GCA_018818075.1_ASM1881807v1_genomic.fna",5,0,6,0,0
"GCA_019058035.1_ASM1905803v1_genomic.fna",6,1,13,1,0
"GCA_019594055.1_ASM1959405v1_genomic.fna",6,0,7,0,0
"GCA_019720955.1_ASM1972095v1_genomic.fna",5,3,38,9,1
"GCA_020029075.1_ASM2002907v1_genomic.fna",6,0,9,0,0
"GCA_020057895.1_ASM2005789v1_genomic.fna",0,0,0,0,0
"GCA_020854995.1_ASM2085499v1_genomic.fna",4,0,4,0,0
"GCA_021162685.1_ASM2116268v1_genomic.fna",5,0,10,0,1
"GCA_021409345.1_ASM2140934v1_genomic.fna",0,0,0,0,0
"GCA_021801355.1_ASM2180135v1_genomic.fna",0,0,0,0,0
"GCA_021804305.1_ASM2180430v1_genomic.fna",0,0,0,0,0
"GCA_021819905.1_ASM2181990v1_genomic.fna",0,0,0,0,0
"GCA_021826525.1_ASM2182652v1_genomic.fna",0,0,0,0,0
"GCA_021829215.1_ASM2182921v1_genomic.fna",3,4,23,12,2
"GCA_021845335.1_ASM2184533v1_genomic.fna",2,2,9,2,1
"GCA_021850635.1_ASM2185063v1_genomic.fna",0,0,0,0,0
"GCA_022426345.1_ASM2242634v1_genomic.fna",0,0,0,0,0
"GCA_022709245.1_ASM2270924v1_genomic.fna",15,1,234,1,9
"GCA_022759265.1_ASM2275926v1_genomic.fna",0,0,0,0,0
"GCA_022770645.1_ASM2277064v1_genomic.fna",1,0,1,0,0
"GCA_023131085.1_ASM2313108v1_genomic.fna",3,0,7,0,0
"GCA_023230345.1_ASM2323034v1_genomic.fna",1,0,72,0,1
"GCA_023245115.1_ASM2324511v1_genomic.fna",0,0,0,0,0
"GCA_023255915.1_ASM2325591v1_genomic.fna",1,0,1,0,0
"GCA_023256515.1_ASM2325651v1_genomic.fna",0,0,0,0,0
"GCA_023380375.1_ASM2338037v1_genomic.fna",0,0,0,0,0
"GCA_023487825.1_ASM2348782v1_genomic.fna",1,0,1,0,0
"GCA_023644045.1_ASM2364404v1_genomic.fna",4,0,9,0,0
"GCA_024276695.1_ASM2427669v1_genomic.fna",4,1,12,5,1
"GCA_025059745.1_ASM2505974v1_genomic.fna",0,0,0,0,0
"GCA_025699065.1_ASM2569906v1_genomic.fna",3,0,6,0,0
"GCA_025930435.1_ASM2593043v1_genomic.fna",1,0,1,0,0
"GCA_025966535.1_ASM2596653v1_genomic.fna",8,0,50,0,1
"GCA_026413885.1_ASM2641388v1_genomic.fna",5,1,131,6,4
"GCA_026990475.1_ASM2699047v1_genomic.fna",0,0,0,0,0
"GCA_027001645.1_ASM2700164v1_genomic.fna",5,0,73,0,2
"GCA_027018265.1_ASM2701826v1_genomic.fna",3,0,16,0,1
"GCA_027027625.1_ASM2702762v1_genomic.fna",0,0,0,0,0
"GCA_027046065.1_ASM2704606v1_genomic.fna",0,0,0,0,0
"GCA_027051355.1_ASM2705135v1_genomic.fna",2,2,6,11,1
"GCA_027065405.1_ASM2706540v1_genomic.fna",0,0,0,0,0
"GCA_027072035.1_ASM2707203v1_genomic.fna",0,0,0,0,0
"GCA_027317605.1_ASM2731760v1_genomic.fna",3,2,43,9,2
"GCA_027318225.1_ASM2731822v1_genomic.fna",3,0,5,0,0
"GCA_027318395.1_ASM2731839v1_genomic.fna",0,0,0,0,0
"GCA_027329785.1_ASM2732978v1_genomic.fna",3,0,3,0,0
"GCA_027332565.1_ASM2733256v1_genomic.fna",1,0,1,0,0
"GCA_027332605.1_ASM2733260v1_genomic.fna",0,0,0,0,0
"GCA_027333665.1_ASM2733366v1_genomic.fna",0,0,0,0,0
"GCA_027336855.1_ASM2733685v1_genomic.fna",0,0,0,0,0
"GCA_027337905.1_ASM2733790v1_genomic.fna",0,0,0,0,0
"GCA_027340185.1_ASM2734018v1_genomic.fna",0,0,0,0,0
"GCA_027366895.1_ASM2736689v1_genomic.fna",5,3,13,9,1
"GCA_027370845.1_ASM2737084v1_genomic.fna",0,0,0,0,0
"GCA_027370935.1_ASM2737093v1_genomic.fna",0,0,0,0,0
"GCA_027373465.1_ASM2737346v1_genomic.fna",2,2,39,9,1
"GCA_027374135.1_ASM2737413v1_genomic.fna",0,0,0,0,0
"GCA_027374495.1_ASM2737449v1_genomic.fna",1,1,1,1,0
"GCA_027375225.1_ASM2737522v1_genomic.fna",0,0,0,0,0
"GCA_027379135.1_ASM2737913v1_genomic.fna",2,0,2,0,0
"GCA_027380655.1_ASM2738065v1_genomic.fna",0,0,0,0,0
"GCA_027380975.1_ASM2738097v1_genomic.fna",1,0,1,0,0
"GCA_027381835.1_ASM2738183v1_genomic.fna",3,0,28,0,1
"GCA_027386465.1_ASM2738646v1_genomic.fna",1,0,2,0,0
"GCA_027386925.1_ASM2738692v1_genomic.fna",0,0,0,0,0
"GCA_900314695.1_Rumen_uncultured_genome_RUG031_genomic.fna",5,1,5,1,0
"GCA_902765875.1_Rumen_uncultured_genome_RUG11103_genomic.fna",15,2,17,2,0
"GCA_903881825.1_freshwater_MAG_---_AM-sed-core3-D2_bin-116_genomic.fna",1,0,1,0,0
"GCA_905339305.1_METH_ENR_24_genomic.fna",6,2,84,10,3
"GCA_928722215.1_min17_bin38_genomic.fna",6,2,96,11,2
"GCA_934859225.1_MTG236_bin.32.fa_genomic.fna",1,0,1,0,0
"GCA_937914735.1_SRR1561999_bin.73_CONCOCT_v1.1_MAG_genomic.fna",7,5,576,24,4
"GCA_938038125.1_AE-03may19-124_genomic.fna",2,0,3,0,0
"GCA_938049535.1_TE-jun18-47_genomic.fna",1,0,2,0,0
"GCA_946002215.1_SRR15725429_bin.20_metaWRAP_v1.3_MAG_genomic.fna",4,2,24,10,1
"GCF_000336655.1_ASM33665v1_genomic.fna",6,2,83,10,2
"GCF_001315945.1_ASM131594v1_genomic.fna",5,2,93,10,1
"GCF_002355635.1_ASM235563v1_genomic.fna",7,1,51,8,1
"GCF_003990725.2_ASM399072v2_genomic.fna",5,0,6,0,0
"GCF_005890195.1_ASM589019v1_genomic.fna",3,0,3,0,0
"GCF_007833275.1_ASM783327v1_genomic.fna",6,1,49,8,1
"GCF_008000775.1_ASM800077v1_genomic.fna",7,0,17,0,0
"GCF_008122205.1_ASM812220v1_genomic.fna",5,0,7,0,0
"GCF_008728975.1_ASM872897v1_genomic.fna",4,0,4,0,0
"GCF_009184555.1_ASM918455v1_genomic.fna",6,0,27,0,2
"GCF_016906025.1_ASM1690602v1_genomic.fna",7,0,14,0,0
"GCF_019879105.1_ASM1987910v1_genomic.fna",2,0,20,0,1
"GCA_000494085.1_Nanoarchaeota_archaeon_OTU_2_combined_assembly_genomic.fna",1,0,1,0,0
"GCA_000830275.1_ASM83027v1_genomic.fna",1,0,1,0,0
"GCA_001595805.1_ASM159580v1_genomic.fna",0,0,0,0,0
"GCA_001787285.1_ASM178728v1_genomic.fna",2,0,2,0,0
"GCA_002176885.1_ASM217688v1_genomic.fna",2,0,2,0,0
"GCA_002255055.1_ASM225505v1_genomic.fna",4,0,4,0,0
"GCA_002256645.1_ASM225664v1_genomic.fna",0,0,0,0,0
"GCA_002256715.1_ASM225671v1_genomic.fna",0,0,0,0,0
"GCA_002356395.1_ASM235639v1_genomic.fna",13,1,115,7,2
"GCA_002496385.1_ASM249638v1_genomic.fna",4,2,26,11,1
"GCA_002498225.1_ASM249822v1_genomic.fna",10,1,79,8,7
"GCA_002498725.1_ASM249872v1_genomic.fna",2,0,4,0,0
"GCA_002501645.1_ASM250164v1_genomic.fna",12,0,16,0,0
"GCA_002502085.1_ASM250208v1_genomic.fna",0,0,0,0,0
"GCA_002503105.1_ASM250310v1_genomic.fna",3,0,3,0,0
"GCA_002504965.1_ASM250496v1_genomic.fna",1,1,18,8,1
"GCA_002505025.1_ASM250502v1_genomic.fna",6,4,19,18,2
"GCA_002509385.1_ASM250938v1_genomic.fna",0,0,0,0,0
"GCA_002509425.1_ASM250942v1_genomic.fna",1,0,1,0,0
"GCA_003021085.1_ASM302108v1_genomic.fna",34,1,40,1,0
"GCA_003193625.1_ASM319362v1_genomic.fna",0,0,0,0,0
"GCA_003193985.1_ASM319398v1_genomic.fna",0,0,0,0,0
"GCA_003247875.1_ASM324787v1_genomic.fna",0,0,0,0,0
"GCA_003266145.1_ASM326614v1_genomic.fna",1,0,1,0,0
"GCA_003352285.1_ASM335228v1_genomic.fna",5,0,19,0,0
"GCA_003649775.1_ASM364977v1_genomic.fna",0,0,0,0,0
"GCA_003661715.1_ASM366171v1_genomic.fna",0,0,0,0,0
"GCA_003673025.1_ASM367302v1_genomic.fna",0,0,0,0,0
"GCA_005879015.1_ASM587901v1_genomic.fna",0,0,0,0,0
"GCA_006954475.1_ASM695447v1_genomic.fna",5,1,57,8,1
"GCA_007131205.1_ASM713120v1_genomic.fna",0,0,0,0,0
"GCA_007571005.1_ASM757100v1_genomic.fna",32,2,34,6,0
"GCA_009776675.1_ASM977667v1_genomic.fna",9,1,13,1,1
"GCA_009937205.1_ASM993720v1_genomic.fna",3,0,3,0,0
"GCA_011039765.1_ASM1103976v1_genomic.fna",1,0,3,0,0
"GCA_011043905.1_ASM1104390v1_genomic.fna",4,1,24,1,2
"GCA_011620795.1_ASM1162079v1_genomic.fna",4,0,5,0,0
"GCA_012329085.1_ASM1232908v1_genomic.fna",26,4,55,12,3
"GCA_012960605.1_ASM1296060v1_genomic.fna",0,0,0,0,0
"GCA_013331165.1_ASM1333116v1_genomic.fna",0,0,0,0,0
"GCA_013538695.1_ASM1353869v1_genomic.fna",9,2,48,7,2
"GCA_013694585.1_ASM1369458v1_genomic.fna",2,1,2,1,0
"GCA_014727925.1_ASM1472792v1_genomic.fna",3,0,3,0,0
"GCA_015522955.1_ASM1552295v1_genomic.fna",1,0,2,0,0
"GCA_015523455.1_ASM1552345v1_genomic.fna",3,0,8,0,1
"GCA_016180225.1_ASM1618022v1_genomic.fna",1,0,1,0,0
"GCA_016185945.1_ASM1618594v1_genomic.fna",0,0,0,0,0
"GCA_016212415.1_ASM1621241v1_genomic.fna",5,1,6,1,0
"GCA_016212475.1_ASM1621247v1_genomic.fna",1,0,1,0,0
"GCA_016284255.1_ASM1628425v1_genomic.fna",1,0,1,0,0
"GCA_016838825.1_ASM1683882v1_genomic.fna",2,0,2,0,0
"GCA_016841295.1_ASM1684129v1_genomic.fna",6,1,64,8,2
"GCA_016930515.1_ASM1693051v1_genomic.fna",8,6,102,24,4
"GCA_018650165.1_ASM1865016v1_genomic.fna",3,2,7,2,0
"GCA_018651215.1_ASM1865121v1_genomic.fna",1,0,1,0,0
"GCA_018651925.1_ASM1865192v1_genomic.fna",1,0,1,0,0
"GCA_018652475.1_ASM1865247v1_genomic.fna",2,0,2,0,0
"GCA_018659375.1_ASM1865937v1_genomic.fna",3,0,5,0,0
"GCA_018667555.1_ASM1866755v1_genomic.fna",3,0,3,0,0
"GCA_018672335.1_ASM1867233v1_genomic.fna",3,0,4,0,0
"GCA_018692895.1_ASM1869289v1_genomic.fna",2,0,4,0,0
"GCA_018816705.1_ASM1881670v1_genomic.fna",2,0,3,0,0
"GCA_019057475.1_ASM1905747v1_genomic.fna",2,0,2,0,0
"GCA_019057915.1_ASM1905791v1_genomic.fna",1,0,1,0,0
"GCA_019322955.1_ASM1932295v1_genomic.fna",3,0,3,0,0
"GCA_019594035.1_ASM1959403v1_genomic.fna",4,0,4,0,0
"GCA_019652135.1_ASM1965213v1_genomic.fna",0,0,0,0,0
"GCA_020348985.1_ASM2034898v1_genomic.fna",2,0,4,0,0
"GCA_020714265.1_ASM2071426v1_genomic.fna",4,1,4,1,0
"GCA_021846465.1_ASM2184646v1_genomic.fna",2,0,2,0,0
"GCA_022452125.1_ASM2245212v1_genomic.fna",0,0,0,0,0
"GCA_022729285.1_ASM2272928v1_genomic.fna",0,0,0,0,0
"GCA_022750355.1_ASM2275035v1_genomic.fna",0,0,0,0,0
"GCA_023252815.1_ASM2325281v1_genomic.fna",2,0,15,0,1
"GCA_023252925.1_ASM2325292v1_genomic.fna",0,0,0,0,0
"GCA_023255615.1_ASM2325561v1_genomic.fna",0,0,0,0,0
"GCA_023381315.1_ASM2338131v1_genomic.fna",1,1,1,1,0
"GCA_023412205.1_ASM2341220v1_genomic.fna",1,0,1,0,0
"GCA_023539495.1_ASM2353949v1_genomic.fna",0,0,0,0,0
"GCA_024281255.1_ASM2428125v1_genomic.fna",0,0,0,0,0
"GCA_024518555.1_ASM2451855v1_genomic.fna",21,0,26,0,1
"GCA_025920495.1_ASM2592049v1_genomic.fna",2,2,2,10,0
"GCA_026414145.1_ASM2641414v1_genomic.fna",5,0,23,0,3
"GCA_026986415.1_ASM2698641v1_genomic.fna",4,0,11,0,2
"GCA_027006525.1_ASM2700652v1_genomic.fna",3,1,3,1,0
"GCA_027038045.1_ASM2703804v1_genomic.fna",5,0,29,0,4
"GCA_027042685.1_ASM2704268v1_genomic.fna",5,2,65,7,4
"GCA_027101555.1_ASM2710155v1_genomic.fna",0,0,0,0,0
"GCA_027320925.1_ASM2732092v1_genomic.fna",0,0,0,0,0
"GCA_027328365.1_ASM2732836v1_genomic.fna",0,0,0,0,0
"GCA_027329425.1_ASM2732942v1_genomic.fna",0,0,0,0,0
"GCA_027330125.1_ASM2733012v1_genomic.fna",3,0,3,0,0
"GCA_027333145.1_ASM2733314v1_genomic.fna",0,0,0,0,0
"GCA_027338385.1_ASM2733838v1_genomic.fna",0,0,0,0,0
"GCA_027338815.1_ASM2733881v1_genomic.fna",0,0,0,0,0
"GCA_027354035.1_ASM2735403v1_genomic.fna",1,0,1,0,0
"GCA_027362985.1_ASM2736298v1_genomic.fna",1,0,1,0,0
"GCA_027364355.1_ASM2736435v1_genomic.fna",0,0,0,0,0
"GCA_027368025.1_ASM2736802v1_genomic.fna",6,4,118,13,6
"GCA_027369395.1_ASM2736939v1_genomic.fna",0,0,0,0,0
"GCA_027375115.1_ASM2737511v1_genomic.fna",2,0,3,0,0
"GCA_027377295.1_ASM2737729v1_genomic.fna",0,0,0,0,0
"GCA_027448625.1_ASM2744862v1_genomic.fna",1,0,1,0,0
"GCA_027491455.1_ASM2749145v1_genomic.fna",1,0,1,0,0
"GCA_027858295.1_ASM2785829v1_genomic.fna",8,1,9,1,0
"GCA_902631455.1_AH-326-G02_genomic.fna",0,0,0,0,0
"GCA_902769795.1_Rumen_uncultured_genome_RUG11503_genomic.fna",9,0,19,0,0
"GCA_903920525.1_freshwater_MAG_---_MJ-2014_bin-2582_genomic.fna",2,0,3,0,0
"GCA_905171675.1_GoM-Arc1_E50_DN_genomic.fna",2,2,20,11,1
"GCA_905207865.1_SRR413754-mag-bin.38_genomic.fna",6,3,70,13,1
"GCA_905478385.1_0.2_20180412_Bin_55_1_genomic.fna",5,0,8,0,0
"GCA_934746965.1_ERR7738205_bin.119_genomic.fna",7,2,100,11,1
"GCA_934882635.1_MTG239_bin.1.fa_genomic.fna",4,0,5,0,0
"GCA_937880775.1_ERR315860_bin.52_CONCOCT_v1.1_MAG_genomic.fna",0,0,0,0,0
"GCA_946409615.1_SRR14812370_bin.10_metaWRAP_v1.3_MAG_genomic.fna",1,2,1,13,0
"GCF_000092305.1_ASM9230v1_genomic.fna",16,3,145,17,12
"GCF_000223395.1_ASM22339v1_genomic.fna",7,2,252,14,6
"GCF_000376445.1_ASM37644v1_genomic.fna",10,1,39,8,2
"GCF_000765475.1_Mmet_Version1_genomic.fna",0,0,0,0,0
"GCF_000970145.1_ASM97014v1_genomic.fna",10,2,142,11,3
"GCF_000979495.1_gtlEnvA5udCFS_genomic.fna",15,8,140,37,3
"GCF_000979575.1_gtlEnvA5udCFS_genomic.fna",16,8,318,26,3
"GCF_001280425.1_ASM128042v1_genomic.fna",3,0,3,0,0
"GCF_001469875.2_ASM146987v2_genomic.fna",6,0,6,0,0
"GCF_001560115.1_GG12_C01_11_genomic.fna",4,2,229,8,3
"GCF_002788215.1_ASM278821v1_genomic.fna",12,1,146,8,4
"GCF_009856455.1_ASM985645v1_genomic.fna",11,0,12,0,0
"GCF_017874455.1_ASM1787445v1_genomic.fna",5,1,91,8,1
"GCF_022846155.1_ASM2284615v1_genomic.fna",3,1,78,8,1
"GCF_024296665.1_ASM2429666v1_genomic.fna",7,2,120,16,4
"GCF_024362525.1_ASM2436252v1_genomic.fna",5,0,6,0,0
"GCF_900113245.1_IMG-taxon_2617270917_annotated_assembly_genomic.fna",6,0,12,0,0
"GCF_902383895.1_UHGG_MGYG-HGUT-02161_genomic.fna",2,1,114,7,1
"GCA_001273335.1_ASM127333v1_genomic.fna",0,0,0,0,0
"GCA_001587635.1_ASM158763v1_genomic.fna",1,0,64,0,1
"GCA_001628485.1_ASM162848v1_genomic.fna",0,0,0,0,0
"GCA_001875365.1_ASM187536v1_genomic.fna",0,0,0,0,0
"GCA_002067265.1_ASM206726v1_genomic.fna",1,0,1,0,0
"GCA_002171315.2_ASM217131v2_genomic.fna",0,0,0,0,0
"GCA_002412205.1_ASM241220v1_genomic.fna",12,4,20,9,1
"GCA_002494795.1_ASM249479v1_genomic.fna",7,0,17,0,2
"GCA_002496735.1_ASM249673v1_genomic.fna",3,0,5,0,0
"GCA_002498295.1_ASM249829v1_genomic.fna",0,0,0,0,0
"GCA_002502935.1_ASM250293v1_genomic.fna",5,4,23,10,1
"GCA_002698105.1_ASM269810v1_genomic.fna",0,0,0,0,0
"GCA_002724535.1_ASM272453v1_genomic.fna",1,0,3,0,0
"GCA_002778455.1_ASM277845v1_genomic.fna",9,2,11,4,0
"GCA_002792935.1_ASM279293v1_genomic.fna",1,0,1,0,0
"GCA_003266175.1_ASM326617v1_genomic.fna",1,0,1,0,0
"GCA_003553905.1_ASM355390v1_genomic.fna",3,0,33,0,1
"GCA_003557205.1_ASM355720v1_genomic.fna",0,0,0,0,0
"GCA_003559825.1_ASM355982v1_genomic.fna",1,0,1,0,0
"GCA_003662455.1_ASM366245v1_genomic.fna",2,0,14,0,1
"GCA_003672265.1_ASM367226v1_genomic.fna",2,0,2,0,0
"GCA_004211975.1_ASM421197v1_genomic.fna",7,2,28,6,1
"GCA_004525645.1_ASM452564v1_genomic.fna",4,1,13,1,1
"GCA_005240025.1_ASM524002v1_genomic.fna",3,0,4,0,0
"GCA_007050145.1_ASM705014v1_genomic.fna",19,3,364,4,16
"GCA_007123105.1_ASM712310v1_genomic.fna",0,0,0,0,0
"GCA_008080815.1_ASM808081v1_genomic.fna",3,0,6,0,0
"GCA_009694705.1_ASM969470v1_genomic.fna",1,0,2,0,0
"GCA_009697485.1_ASM969748v1_genomic.fna",3,0,5,0,0
"GCA_009887125.1_ASM988712v1_genomic.fna",0,0,0,0,0
"GCA_009887195.1_ASM988719v1_genomic.fna",2,0,2,0,0
"GCA_010028485.1_ASM1002848v1_genomic.fna",0,0,0,0,0
"GCA_010030355.1_ASM1003035v1_genomic.fna",0,0,0,0,0
"GCA_011040545.1_ASM1104054v1_genomic.fna",3,0,7,0,0
"GCA_011055505.1_ASM1105550v1_genomic.fna",0,0,0,0,0
"GCA_011523185.1_ASM1152318v1_genomic.fna",0,0,0,0,0
"GCA_011605865.1_ASM1160586v1_genomic.fna",0,0,0,0,0
"GCA_011775735.1_ASM1177573v1_genomic.fna",1,0,1,0,0
"GCA_013043365.1_ASM1304336v1_genomic.fna",3,0,3,0,0
"GCA_013375405.1_ASM1337540v1_genomic.fna",6,2,32,14,2
"GCA_014730125.1_ASM1473012v1_genomic.fna",2,1,4,3,0
"GCA_014730365.1_ASM1473036v1_genomic.fna",23,8,53,45,4
"GCA_015521735.1_ASM1552173v1_genomic.fna",7,3,97,14,6
"GCA_015662595.1_ASM1566259v1_genomic.fna",0,0,0,0,0
"GCA_016180265.1_ASM1618026v1_genomic.fna",1,0,1,0,0
"GCA_016185565.1_ASM1618556v1_genomic.fna",1,0,1,0,0
"GCA_016841485.1_ASM1684148v1_genomic.fna",5,2,143,14,2
"GCA_016866615.1_JGI_2017-08-21_genomic.fna",4,0,4,0,0
"GCA_016939415.1_ASM1693941v1_genomic.fna",3,0,3,0,0
"GCA_017561385.1_ASM1756138v1_genomic.fna",4,0,4,0,0
"GCA_017609445.1_ASM1760944v1_genomic.fna",1,0,1,0,0
"GCA_017610385.1_ASM1761038v1_genomic.fna",3,1,3,1,0
"GCA_017857615.1_ASM1785761v1_genomic.fna",2,0,2,0,0
"GCA_017885325.1_ASM1788532v1_genomic.fna",3,0,3,0,0
"GCA_018238685.1_ASM1823868v1_genomic.fna",0,0,0,0,0
"GCA_018303485.1_ASM1830348v1_genomic.fna",4,0,5,0,0
"GCA_018396975.1_ASM1839697v1_genomic.fna",2,1,9,1,1
"GCA_018656555.1_ASM1865655v1_genomic.fna",1,0,1,0,0
"GCA_018658955.1_ASM1865895v1_genomic.fna",1,0,2,0,0
"GCA_018661885.1_ASM1866188v1_genomic.fna",3,0,4,0,0
"GCA_018664115.1_ASM1866411v1_genomic.fna",2,0,2,0,0
"GCA_018825405.1_ASM1882540v1_genomic.fna",1,0,1,0,0
"GCA_018897135.1_ASM1889713v1_genomic.fna",1,0,1,0,0
"GCA_018899515.1_ASM1889951v1_genomic.fna",1,0,6,0,0
"GCA_020832885.1_ASM2083288v1_genomic.fna",4,3,24,8,2
"GCA_020833545.1_ASM2083354v1_genomic.fna",2,2,4,12,0
"GCA_021161045.1_ASM2116104v1_genomic.fna",2,0,2,0,0
"GCA_021161945.1_ASM2116194v1_genomic.fna",2,0,2,0,0
"GCA_021812185.1_ASM2181218v1_genomic.fna",0,0,0,0,0
"GCA_021816385.1_ASM2181638v1_genomic.fna",1,0,1,0,0
"GCA_021827065.1_ASM2182706v1_genomic.fna",1,1,1,1,0
"GCA_021832405.1_ASM2183240v1_genomic.fna",0,0,0,0,0
"GCA_021834865.1_ASM2183486v1_genomic.fna",0,0,0,0,0
"GCA_021844765.1_ASM2184476v1_genomic.fna",1,3,3,8,0
"GCA_021845285.1_ASM2184528v1_genomic.fna",0,0,0,0,0
"GCA_022451235.1_ASM2245123v1_genomic.fna",0,0,0,0,0
"GCA_022709065.1_ASM2270906v1_genomic.fna",1,0,1,0,0
"GCA_022837685.1_ASM2283768v1_genomic.fna",3,2,262,9,2
"GCA_022839085.1_ASM2283908v1_genomic.fna",3,0,3,0,0
"GCA_023139815.1_ASM2313981v1_genomic.fna",0,0,0,0,0
"GCA_023142835.1_ASM2314283v1_genomic.fna",2,0,2,0,0
"GCA_023250885.1_ASM2325088v1_genomic.fna",0,0,0,0,0
"GCA_023256315.1_ASM2325631v1_genomic.fna",2,1,2,1,0
"GCA_023268335.1_ASM2326833v1_genomic.fna",2,2,18,7,2
"GCA_023473425.1_ASM2347342v1_genomic.fna",0,0,0,0,0
"GCA_023484875.1_ASM2348487v1_genomic.fna",0,0,0,0,0
"GCA_023539655.1_ASM2353965v1_genomic.fna",1,2,1,7,0
"GCA_024644105.1_ASM2464410v1_genomic.fna",3,0,6,0,0
"GCA_025464275.1_ASM2546427v1_genomic.fna",2,0,2,0,0
"GCA_025923555.1_ASM2592355v1_genomic.fna",2,0,2,0,0
"GCA_026014815.1_ASM2601481v1_genomic.fna",3,0,3,0,0
"GCA_026702845.1_ASM2670284v1_genomic.fna",7,2,177,8,2
"GCA_027016435.1_ASM2701643v1_genomic.fna",0,0,0,0,0
"GCA_027028545.1_ASM2702854v1_genomic.fna",5,0,54,0,4
