"genome","seqid","Cas_id","type","subtype"
"GCA_014361255.1_ASM1436125v1_genomic.fna","JACIVY010000010.1","JACIVY010000010.1@CAS:1","CAS","CAS"
"GCA_014361255.1_ASM1436125v1_genomic.fna","JACIVY010000003.1","JACIVY010000003.1@CAS:1","TypeI","TypeIB"
"GCA_014361255.1_ASM1436125v1_genomic.fna","JACIVY010000009.1","JACIVY010000009.1@CAS:1","CAS","CAS"
"GCA_014361255.1_ASM1436125v1_genomic.fna","JACIVY010000009.1","JACIVY010000009.1@CAS:2","TypeI","TypeIA"
"GCA_014361255.1_ASM1436125v1_genomic.fna","JACIVY010000009.1","JACIVY010000009.1@CAS:3","TypeI","TypeID"
"GCA_015663795.1_ASM1566379v1_genomic.fna","DQRL01000046.1","DQRL01000046.1@CAS:1","CAS","CAS"
"GCA_016296705.1_ASM1629670v1_genomic.fna","JAEDIU010000004.1","JAEDIU010000004.1@CAS:1","TypeI","TypeIA"
"GCA_018238545.1_ASM1823854v1_genomic.fna","JABCTC010000007.1","JABCTC010000007.1@CAS:1","CAS","CAS"
"GCA_019058555.1_ASM1905855v1_genomic.fna","JAHPYW010000223.1","JAHPYW010000223.1@CAS:1","CAS","CAS"
"GCA_019058555.1_ASM1905855v1_genomic.fna","JAHPYW010000385.1","JAHPYW010000385.1@CAS:1","TypeI","TypeIA"
"GCA_021108115.1_ASM2110811v1_genomic.fna","JAIORN010000108.1","JAIORN010000108.1@CAS:1","CAS","CAS"
"GCA_021864495.1_ASM2186449v1_genomic.fna","JAKKUM010000011.1","JAKKUM010000011.1@CAS:1","CAS","CAS"
"GCA_021864495.1_ASM2186449v1_genomic.fna","JAKKUM010000011.1","JAKKUM010000011.1@CAS:2","TypeI","TypeIA"
"GCA_021864495.1_ASM2186449v1_genomic.fna","JAKKUM010000012.1","JAKKUM010000012.1@CAS:1","CAS","CAS"
"GCA_021864495.1_ASM2186449v1_genomic.fna","JAKKUM010000012.1","JAKKUM010000012.1@CAS:2","TypeI","TypeIB"
"GCA_023659975.1_ASM2365997v1_genomic.fna","JAGXOI010000060.1","JAGXOI010000060.1@CAS:1","CAS","CAS"
"GCA_025061245.1_ASM2506124v1_genomic.fna","JANZKD010000159.1","JANZKD010000159.1@CAS:1","TypeIII","TypeIIIU"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000022.1","JAPNVB010000022.1@CAS:1","CAS","CAS"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000039.1","JAPNVB010000039.1@CAS:1","CAS","CAS"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000039.1","JAPNVB010000039.1@CAS:2","TypeI","TypeIA"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000059.1","JAPNVB010000059.1@CAS:1","CAS","CAS"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000059.1","JAPNVB010000059.1@CAS:2","TypeI","TypeIA"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000069.1","JAPNVB010000069.1@CAS:1","CAS","CAS"
"GCA_026627265.1_ASM2662726v1_genomic.fna","JAPNVB010000069.1","JAPNVB010000069.1@CAS:2","TypeIII","TypeIIIA"
"GCA_026983235.1_ASM2698323v1_genomic.fna","JALWIB010000580.1","JALWIB010000580.1@CAS:1","CAS","CAS"
"GCA_026983235.1_ASM2698323v1_genomic.fna","JALWIB010000580.1","JALWIB010000580.1@CAS:2","TypeI","TypeIB"
"GCA_026995975.1_ASM2699597v1_genomic.fna","JALWNL010000230.1","JALWNL010000230.1@CAS:1","CAS","CAS"
"GCA_026995975.1_ASM2699597v1_genomic.fna","JALWNL010000230.1","JALWNL010000230.1@CAS:2","TypeI","TypeIB"
"GCA_027001105.1_ASM2700110v1_genomic.fna","JALTMZ010000158.1","JALTMZ010000158.1@CAS:1","CAS","CAS"
"GCA_027044035.1_ASM2704403v1_genomic.fna","JALUDN010000084.1","JALUDN010000084.1@CAS:1","TypeI","TypeID"
"GCA_902771225.1_Rumen_uncultured_genome_RUG11657_genomic.fna","CACXWH010000006.1","CACXWH010000006.1@CAS:1","CAS","CAS"
"GCA_902771225.1_Rumen_uncultured_genome_RUG11657_genomic.fna","CACXWH010000055.1","CACXWH010000055.1@CAS:1","CAS","CAS"
"GCA_902785715.1_Rumen_uncultured_genome_RUG13099_genomic.fna","CACZZX010000005.1","CACZZX010000005.1@CAS:1","CAS","CAS"
"GCA_903898905.1_freshwater_MAG_---_AlinenLipids_bin-6560_genomic.fna","CAIUHG010000044.1","CAIUHG010000044.1@CAS:1","TypeI","TypeIE"
"GCA_903898905.1_freshwater_MAG_---_AlinenLipids_bin-6560_genomic.fna","CAIUHG010000044.1","CAIUHG010000044.1@CAS:2","CAS","CAS"
"GCA_937899285.1_SRR5494785_bin.113_CONCOCT_v1.1_MAG_genomic.fna","CALDJO010000037.1","CALDJO010000037.1@CAS:1","CAS","CAS"
"GCA_944320205.1_BRZ_LV_bin11_genomic.fna","CALUGM010000001.1","CALUGM010000001.1@CAS:1","TypeI","TypeIE"
"GCF_000013445.1_ASM1344v1_genomic.fna","NC_007796.1","NC_007796.1@CAS:1","TypeI","TypeID"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000068.1","NZ_JJQG01000068.1@CAS:1","CAS","CAS"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000130.1","NZ_JJQG01000130.1@CAS:1","CAS","CAS"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000130.1","NZ_JJQG01000130.1@CAS:2","TypeI","TypeIA"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000130.1","NZ_JJQG01000130.1@CAS:3","TypeI","TypeID"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000013.1","NZ_JJQG01000013.1@CAS:1","TypeIII","TypeIIIU"
"GCF_000979915.1_gtlEnvA5udCFS_genomic.fna","NZ_JJQG01000013.1","NZ_JJQG01000013.1@CAS:2","TypeIII","TypeIIIA"
"GCF_001481295.1_ASM148129v1_genomic.fna","NZ_LOPS01000002.1","NZ_LOPS01000002.1@CAS:1","CAS","CAS"
"GCF_001481295.1_ASM148129v1_genomic.fna","NZ_LOPS01000002.1","NZ_LOPS01000002.1@CAS:2","TypeI","TypeIC"
"GCF_001481295.1_ASM148129v1_genomic.fna","NZ_LOPS01000042.1","NZ_LOPS01000042.1@CAS:1","CAS","CAS"
"GCF_002077075.2_ASM207707v2_genomic.fna","NZ_LCWM02000035.1","NZ_LCWM02000035.1@CAS:1","CAS","CAS"
"GCF_002077075.2_ASM207707v2_genomic.fna","NZ_LCWM02000035.1","NZ_LCWM02000035.1@CAS:2","TypeI","TypeIA"
"GCF_011627345.1_ASM1162734v1_genomic.fna","NZ_JAANTI010000012.1","NZ_JAANTI010000012.1@CAS:1","CAS","CAS"
"GCF_021503975.1_ASM2150397v1_genomic.fna","NZ_JAHTKV010000001.1","NZ_JAHTKV010000001.1@CAS:1","CAS","CAS"
"GCF_021503975.1_ASM2150397v1_genomic.fna","NZ_JAHTKV010000001.1","NZ_JAHTKV010000001.1@CAS:2","TypeI","TypeIA"
"GCF_021503975.1_ASM2150397v1_genomic.fna","NZ_JAHTKV010000001.1","NZ_JAHTKV010000001.1@CAS:3","TypeI","TypeID"
"GCA_000372145.1_ASM37214v1_genomic.fna","AQVI01000016.1","AQVI01000016.1@CAS:1","TypeIII","TypeIIIU"
"GCA_000372145.1_ASM37214v1_genomic.fna","AQVI01000016.1","AQVI01000016.1@CAS:2","TypeIII","TypeIIIB"
"GCA_000372145.1_ASM37214v1_genomic.fna","AQVI01000016.1","AQVI01000016.1@CAS:3","TypeIII","TypeIIIA"
"GCA_001587695.1_ASM158769v1_genomic.fna","LNGF01000053.1","LNGF01000053.1@CAS:1","CAS","CAS"
"GCA_001587695.1_ASM158769v1_genomic.fna","LNGF01000053.1","LNGF01000053.1@CAS:2","TypeI","TypeIB"
"GCA_001587695.1_ASM158769v1_genomic.fna","LNGF01000065.1","LNGF01000065.1@CAS:1","CAS","CAS"
"GCA_001587695.1_ASM158769v1_genomic.fna","LNGF01000065.1","LNGF01000065.1@CAS:2","TypeI","TypeIB"
"GCA_002168725.1_ASM216872v1_genomic.fna","NHKX01000020.1","NHKX01000020.1@CAS:1","CAS","CAS"
"GCA_003023215.1_ASM302321v1_genomic.fna","PXSN01000006.1","PXSN01000006.1@CAS:1","TypeI","TypeIB"
"GCA_003141335.1_20120800_E3X_genomic.fna","PLLR01000072.1","PLLR01000072.1@CAS:1","TypeI","TypeIE"
"GCA_003141335.1_20120800_E3X_genomic.fna","PLLR01000072.1","PLLR01000072.1@CAS:2","CAS","CAS"
"GCA_003650925.1_ASM365092v1_genomic.fna","QMSP01000038.1","QMSP01000038.1@CAS:1","CAS","CAS"
"GCA_003650925.1_ASM365092v1_genomic.fna","QMSP01000038.1","QMSP01000038.1@CAS:2","TypeI","TypeIA"
"GCA_009903945.1_ASM990394v1_genomic.fna","WYEF01000227.1","WYEF01000227.1@CAS:1","CAS","CAS"
"GCA_009903945.1_ASM990394v1_genomic.fna","WYEF01000227.1","WYEF01000227.1@CAS:2","TypeI","TypeIA"
"GCA_009903945.1_ASM990394v1_genomic.fna","WYEF01000022.1","WYEF01000022.1@CAS:1","TypeIII","TypeIIIU"
"GCA_009903945.1_ASM990394v1_genomic.fna","WYEF01000137.1","WYEF01000137.1@CAS:1","TypeIII","TypeIIIA"
"GCA_009903945.1_ASM990394v1_genomic.fna","WYEF01000249.1","WYEF01000249.1@CAS:1","CAS","CAS"
"GCA_011045995.1_ASM1104599v1_genomic.fna","DSBQ01000017.1","DSBQ01000017.1@CAS:1","CAS","CAS"
"GCA_011045995.1_ASM1104599v1_genomic.fna","DSBQ01000017.1","DSBQ01000017.1@CAS:2","TypeIII","TypeIIIU"
"GCA_011045995.1_ASM1104599v1_genomic.fna","DSBQ01000017.1","DSBQ01000017.1@CAS:3","TypeIII","TypeIIIA"
"GCA_012928585.1_ASM1292858v1_genomic.fna","SHML01000067.1","SHML01000067.1@CAS:1","CAS","CAS"
"GCA_012928585.1_ASM1292858v1_genomic.fna","SHML01000006.1","SHML01000006.1@CAS:1","CAS","CAS"
"GCA_013329575.1_ASM1332957v1_genomic.fna","DUJX01000129.1","DUJX01000129.1@CAS:1","CAS","CAS"
"GCA_013331275.1_ASM1333127v1_genomic.fna","DUGT01000064.1","DUGT01000064.1@CAS:1","CAS","CAS"
"GCA_013331275.1_ASM1333127v1_genomic.fna","DUGT01000066.1","DUGT01000066.1@CAS:1","TypeIII","TypeIIIA"
"GCA_013331275.1_ASM1333127v1_genomic.fna","DUGT01000124.1","DUGT01000124.1@CAS:1","CAS","CAS"
"GCA_013374425.1_ASM1337442v1_genomic.fna","QBUP01000273.1","QBUP01000273.1@CAS:1","CAS","CAS"
"GCA_013374425.1_ASM1337442v1_genomic.fna","QBUP01000273.1","QBUP01000273.1@CAS:2","TypeI","TypeIB"
"GCA_016294185.1_ASM1629418v1_genomic.fna","JAEDCK010000006.1","JAEDCK010000006.1@CAS:1","CAS","CAS"
"GCA_017610465.1_ASM1761046v1_genomic.fna","JAFCCA010000002.1","JAFCCA010000002.1@CAS:1","TypeI","TypeIE"
"GCA_017610465.1_ASM1761046v1_genomic.fna","JAFCCA010000002.1","JAFCCA010000002.1@CAS:2","CAS","CAS"
"GCA_017610465.1_ASM1761046v1_genomic.fna","JAFCCA010000002.1","JAFCCA010000002.1@CAS:3","TypeI","TypeIA"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000005.1","JAGOLL010000005.1@CAS:1","TypeI","TypeIU"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000005.1","JAGOLL010000005.1@CAS:2","CAS","CAS"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000005.1","JAGOLL010000005.1@CAS:3","TypeI","TypeID"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000010.1","JAGOLL010000010.1@CAS:1","CAS","CAS"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000010.1","JAGOLL010000010.1@CAS:2","TypeI","TypeIB"
"GCA_017994055.1_ASM1799405v1_genomic.fna","JAGOLL010000010.1","JAGOLL010000010.1@CAS:3","TypeI","TypeID"
"GCA_018396725.1_ASM1839672v1_genomic.fna","JAGTRC010000027.1","JAGTRC010000027.1@CAS:1","CAS","CAS"
"GCA_018396725.1_ASM1839672v1_genomic.fna","JAGTRC010000027.1","JAGTRC010000027.1@CAS:2","TypeIII","TypeIIIU"
"GCA_018396725.1_ASM1839672v1_genomic.fna","JAGTRC010000027.1","JAGTRC010000027.1@CAS:3","TypeI","TypeIA"
"GCA_019058135.1_ASM1905813v1_genomic.fna","JAHLWE010000463.1","JAHLWE010000463.1@CAS:1","CAS","CAS"
"GCA_019058135.1_ASM1905813v1_genomic.fna","JAHLWE010000463.1","JAHLWE010000463.1@CAS:2","TypeIII","TypeIIIA"
"GCA_020056045.1_ASM2005604v1_genomic.fna","JAGVIM010000147.1","JAGVIM010000147.1@CAS:1","CAS","CAS"
"GCA_022015085.1_ASM2201508v1_genomic.fna","JAKLZT010000059.1","JAKLZT010000059.1@CAS:1","CAS","CAS"
"GCA_022015085.1_ASM2201508v1_genomic.fna","JAKLZT010000073.1","JAKLZT010000073.1@CAS:1","CAS","CAS"
"GCA_023659835.1_ASM2365983v1_genomic.fna","JAGXOP010000127.1","JAGXOP010000127.1@CAS:1","TypeI","TypeIE"
"GCA_023659835.1_ASM2365983v1_genomic.fna","JAGXOP010000097.1","JAGXOP010000097.1@CAS:1","CAS","CAS"
"GCA_025054515.1_ASM2505451v1_genomic.fna","JANWZT010000296.1","JANWZT010000296.1@CAS:1","TypeI","TypeIA"
"GCA_025054515.1_ASM2505451v1_genomic.fna","JANWZT010000055.1","JANWZT010000055.1@CAS:1","CAS","CAS"
"GCA_025054515.1_ASM2505451v1_genomic.fna","JANWZT010000055.1","JANWZT010000055.1@CAS:2","TypeI","TypeIA"
"GCA_025966495.1_ASM2596649v1_genomic.fna","JAPDID010000006.1","JAPDID010000006.1@CAS:1","CAS","CAS"
"GCA_025966495.1_ASM2596649v1_genomic.fna","JAPDID010000006.1","JAPDID010000006.1@CAS:2","TypeIII","TypeIIIA"
"GCA_026014485.1_ASM2601448v1_genomic.fna","JAOZIE010000008.1","JAOZIE010000008.1@CAS:1","TypeI","TypeIB"
"GCA_027015595.1_ASM2701559v1_genomic.fna","JALWCM010000361.1","JALWCM010000361.1@CAS:1","CAS","CAS"
"GCA_027042585.1_ASM2704258v1_genomic.fna","JALUHB010000035.1","JALUHB010000035.1@CAS:1","TypeIII","TypeIIIU"
"GCA_027042585.1_ASM2704258v1_genomic.fna","JALUHB010000053.1","JALUHB010000053.1@CAS:1","CAS","CAS"
"GCA_027042585.1_ASM2704258v1_genomic.fna","JALUHB010000053.1","JALUHB010000053.1@CAS:2","TypeI","TypeIA"
"GCA_027042585.1_ASM2704258v1_genomic.fna","JALUHB010000068.1","JALUHB010000068.1@CAS:1","CAS","CAS"
"GCA_027042585.1_ASM2704258v1_genomic.fna","JALUHB010000068.1","JALUHB010000068.1@CAS:2","TypeI","TypeID"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000018.1","JALWJO010000018.1@CAS:1","CAS","CAS"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000021.1","JALWJO010000021.1@CAS:1","CAS","CAS"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000021.1","JALWJO010000021.1@CAS:2","TypeIII","TypeIIIU"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000021.1","JALWJO010000021.1@CAS:3","TypeI","TypeIA"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000021.1","JALWJO010000021.1@CAS:4","TypeI","TypeIB"
"GCA_027081555.1_ASM2708155v1_genomic.fna","JALWJO010000021.1","JALWJO010000021.1@CAS:5","TypeIII","TypeIIIA"
"GCA_027386355.1_ASM2738635v1_genomic.fna","DAHXUA010000009.1","DAHXUA010000009.1@CAS:1","TypeI","TypeIU"
"GCA_027386355.1_ASM2738635v1_genomic.fna","DAHXUA010000009.1","DAHXUA010000009.1@CAS:2","CAS","CAS"
"GCA_027386355.1_ASM2738635v1_genomic.fna","DAHXUA010000009.1","DAHXUA010000009.1@CAS:3","TypeI","TypeID"
"GCA_902758425.1_Rumen_uncultured_genome_RUG10359_genomic.fna","CACVYV010000014.1","CACVYV010000014.1@CAS:1","CAS","CAS"
"GCA_902758425.1_Rumen_uncultured_genome_RUG10359_genomic.fna","CACVYV010000014.1","CACVYV010000014.1@CAS:2","TypeIII","TypeIIIA"
"GCA_902758425.1_Rumen_uncultured_genome_RUG10359_genomic.fna","CACVYV010000017.1","CACVYV010000017.1@CAS:1","TypeI","TypeIA"
"GCA_903926075.1_freshwater_MAG_---_AlinenSediments_bin-4035_genomic.fna","CAIYHQ010000022.1","CAIYHQ010000022.1@CAS:1","CAS","CAS"
"GCA_903926075.1_freshwater_MAG_---_AlinenSediments_bin-4035_genomic.fna","CAIYHQ010000022.1","CAIYHQ010000022.1@CAS:2","TypeI","TypeIB"
"GCA_903926075.1_freshwater_MAG_---_AlinenSediments_bin-4035_genomic.fna","CAIYHQ010000125.1","CAIYHQ010000125.1@CAS:1","CAS","CAS"
"GCA_903926075.1_freshwater_MAG_---_AlinenSediments_bin-4035_genomic.fna","CAIYHQ010000125.1","CAIYHQ010000125.1@CAS:2","TypeIII","TypeIIIB"
"GCF_000302455.1_ASM30245v1_genomic.fna","NZ_AMPO01000012.1","NZ_AMPO01000012.1@CAS:1","TypeI","TypeIB"
"GCF_000979755.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPT01000126.1","NZ_JJPT01000126.1@CAS:1","CAS","CAS"
"GCF_000979755.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPT01000126.1","NZ_JJPT01000126.1@CAS:2","TypeI","TypeIB"
"GCF_000979755.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPT01000113.1","NZ_JJPT01000113.1@CAS:1","CAS","CAS"
"GCF_001592435.1_ASM159243v1_genomic.fna","NZ_CP014750.1","NZ_CP014750.1@CAS:1","TypeI","TypeIB"
"GCF_002813085.1_ASM281308v1_genomic.fna","NZ_CP017803.1","NZ_CP017803.1@CAS:1","TypeIII","TypeIIIA"
"GCF_009690625.1_ASM969062v1_genomic.fna","NZ_CP033878.1","NZ_CP033878.1@CAS:1","TypeI","TypeIB"
"GCF_011319465.1_ASM1131946v1_genomic.fna","NZ_RCMB01000004.1","NZ_RCMB01000004.1@CAS:1","TypeI","TypeIA"
"GCA_001602645.1_ASM160264v1_genomic.fna","LUYE01000028.1","LUYE01000028.1@CAS:1","CAS","CAS"
"GCA_001602645.1_ASM160264v1_genomic.fna","LUYE01000054.1","LUYE01000054.1@CAS:1","CAS","CAS"
"GCA_001602645.1_ASM160264v1_genomic.fna","LUYE01000054.1","LUYE01000054.1@CAS:2","TypeI","TypeIA"
"GCA_001602645.1_ASM160264v1_genomic.fna","LUYE01000054.1","LUYE01000054.1@CAS:3","TypeI","TypeID"
"GCA_002067905.1_ASM206790v1_genomic.fna","MVRI01000046.1","MVRI01000046.1@CAS:1","CAS","CAS"
"GCA_002067905.1_ASM206790v1_genomic.fna","MVRI01000046.1","MVRI01000046.1@CAS:2","TypeI","TypeID"
"GCA_002502975.1_ASM250297v1_genomic.fna","DAQT01000082.1","DAQT01000082.1@CAS:1","CAS","CAS"
"GCA_002502975.1_ASM250297v1_genomic.fna","DAQT01000065.1","DAQT01000065.1@CAS:1","CAS","CAS"
"GCA_002502975.1_ASM250297v1_genomic.fna","DAQT01000065.1","DAQT01000065.1@CAS:2","TypeI","TypeIB"
"GCA_002763265.1_ASM276326v1_genomic.fna","PEZQ01000009.1","PEZQ01000009.1@CAS:1","CAS","CAS"
"GCA_002763265.1_ASM276326v1_genomic.fna","PEZQ01000008.1","PEZQ01000008.1@CAS:1","Type","TypeU"
"GCA_002763265.1_ASM276326v1_genomic.fna","PEZQ01000008.1","PEZQ01000008.1@CAS:2","CAS","CAS"
"GCA_002791795.1_ASM279179v1_genomic.fna","PFNC01000161.1","PFNC01000161.1@CAS:1","CAS","CAS"
"GCA_002791795.1_ASM279179v1_genomic.fna","PFNC01000161.1","PFNC01000161.1@CAS:2","TypeI","TypeIB"
"GCA_002791795.1_ASM279179v1_genomic.fna","PFNC01000146.1","PFNC01000146.1@CAS:1","CAS","CAS"
"GCA_003158115.1_20120600_S2D_genomic.fna","PMGM01000085.1","PMGM01000085.1@CAS:1","TypeI","TypeIA"
"GCA_003315675.1_ASM331567v1_genomic.fna","NIZU01000088.1","NIZU01000088.1@CAS:1","CAS","CAS"
"GCA_003315675.1_ASM331567v1_genomic.fna","NIZU01000088.1","NIZU01000088.1@CAS:2","TypeI","TypeIB"
"GCA_003660755.1_ASM366075v1_genomic.fna","QMUV01000035.1","QMUV01000035.1@CAS:1","CAS","CAS"
"GCA_009842575.1_ASM984257v1_genomic.fna","VYFC01000219.1","VYFC01000219.1@CAS:1","CAS","CAS"
"GCA_009842575.1_ASM984257v1_genomic.fna","VYFC01000219.1","VYFC01000219.1@CAS:2","TypeI","TypeID"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000011.1","DUJT01000011.1@CAS:1","TypeIII","TypeIIIU"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000011.1","DUJT01000011.1@CAS:2","TypeIII","TypeIIIB"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000002.1","DUJT01000002.1@CAS:1","CAS","CAS"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000002.1","DUJT01000002.1@CAS:2","TypeIII","TypeIIIB"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000015.1","DUJT01000015.1@CAS:1","CAS","CAS"
"GCA_013329705.1_ASM1332970v1_genomic.fna","DUJT01000015.1","DUJT01000015.1@CAS:2","TypeI","TypeIA"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000146.1","DUII01000146.1@CAS:1","CAS","CAS"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000146.1","DUII01000146.1@CAS:2","TypeIII","TypeIIIU"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000146.1","DUII01000146.1@CAS:3","TypeI","TypeIB"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000146.1","DUII01000146.1@CAS:4","TypeIII","TypeIIIB"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000173.1","DUII01000173.1@CAS:1","CAS","CAS"
"GCA_013330365.1_ASM1333036v1_genomic.fna","DUII01000173.1","DUII01000173.1@CAS:2","TypeI","TypeIA"
"GCA_013330865.1_ASM1333086v1_genomic.fna","DUHP01000037.1","DUHP01000037.1@CAS:1","CAS","CAS"
"GCA_016866645.1_JGI_2017-08-21_genomic.fna","VGLX01000009.1","VGLX01000009.1@CAS:1","CAS","CAS"
"GCA_017608575.1_ASM1760857v1_genomic.fna","JAFCFP010000035.1","JAFCFP010000035.1@CAS:1","CAS","CAS"
"GCA_017885655.1_ASM1788565v1_genomic.fna","JAFNFQ010000001.1","JAFNFQ010000001.1@CAS:1","TypeI","TypeIE"
"GCA_017885655.1_ASM1788565v1_genomic.fna","JAFNFQ010000001.1","JAFNFQ010000001.1@CAS:2","CAS","CAS"
"GCA_019056805.1_ASM1905680v1_genomic.fna","DXJG01000004.1","DXJG01000004.1@CAS:1","TypeI","TypeIA"
"GCA_020832965.1_ASM2083296v1_genomic.fna","JAJHRM010000056.1","JAJHRM010000056.1@CAS:1","CAS","CAS"
"GCA_020832965.1_ASM2083296v1_genomic.fna","JAJHRM010000189.1","JAJHRM010000189.1@CAS:1","TypeIII","TypeIIIB"
"GCA_020832965.1_ASM2083296v1_genomic.fna","JAJHRM010000018.1","JAJHRM010000018.1@CAS:1","TypeIII","TypeIIIU"
"GCA_020832965.1_ASM2083296v1_genomic.fna","JAJHRM010000018.1","JAJHRM010000018.1@CAS:2","TypeIII","TypeIIIB"
"GCA_020832965.1_ASM2083296v1_genomic.fna","JAJHRM010000034.1","JAJHRM010000034.1@CAS:1","TypeIII","TypeIIIB"
"GCA_020854875.1_ASM2085487v1_genomic.fna","JAHKLU010000072.1","JAHKLU010000072.1@CAS:1","CAS","CAS"
"GCA_023955635.1_ASM2395563v1_genomic.fna","JAMXHR010000002.1","JAMXHR010000002.1@CAS:1","TypeI","TypeIC"
"GCA_023955635.1_ASM2395563v1_genomic.fna","JAMXHR010000003.1","JAMXHR010000003.1@CAS:1","CAS","CAS"
"GCA_023955635.1_ASM2395563v1_genomic.fna","JAMXHR010000016.1","JAMXHR010000016.1@CAS:1","TypeI","TypeIE"
"GCA_024720835.1_ASM2472083v1_genomic.fna","JANJYG010000041.1","JANJYG010000041.1@CAS:1","CAS","CAS"
"GCA_024720835.1_ASM2472083v1_genomic.fna","JANJYG010000041.1","JANJYG010000041.1@CAS:2","TypeI","TypeIA"
"GCA_026134085.1_ASM2613408v1_genomic.fna","JAOQIN010000012.1","JAOQIN010000012.1@CAS:1","TypeIII","TypeIIIB"
"GCA_026134085.1_ASM2613408v1_genomic.fna","JAOQIN010000012.1","JAOQIN010000012.1@CAS:2","TypeIII","TypeIIIA"
"GCA_026134085.1_ASM2613408v1_genomic.fna","JAOQIN010000008.1","JAOQIN010000008.1@CAS:1","CAS","CAS"
"GCA_026134085.1_ASM2613408v1_genomic.fna","JAOQIN010000009.1","JAOQIN010000009.1@CAS:1","CAS","CAS"
"GCA_027024105.1_ASM2702410v1_genomic.fna","JALVTG010000032.1","JALVTG010000032.1@CAS:1","CAS","CAS"
"GCA_027024105.1_ASM2702410v1_genomic.fna","JALVTG010000032.1","JALVTG010000032.1@CAS:2","TypeIII","TypeIIIU"
"GCA_027024105.1_ASM2702410v1_genomic.fna","JALVTG010000032.1","JALVTG010000032.1@CAS:3","TypeI","TypeIB"
"GCA_027024105.1_ASM2702410v1_genomic.fna","JALVTG010000032.1","JALVTG010000032.1@CAS:4","TypeIII","TypeIIIA"
"GCA_027043265.1_ASM2704326v1_genomic.fna","JALUFQ010000024.1","JALUFQ010000024.1@CAS:1","CAS","CAS"
"GCA_027043265.1_ASM2704326v1_genomic.fna","JALUFQ010000024.1","JALUFQ010000024.1@CAS:2","TypeI","TypeIA"
"GCA_027048875.1_ASM2704887v1_genomic.fna","JALTVT010000014.1","JALTVT010000014.1@CAS:1","TypeI","TypeIA"
"GCA_027048875.1_ASM2704887v1_genomic.fna","JALTVT010000016.1","JALTVT010000016.1@CAS:1","CAS","CAS"
"GCA_027048875.1_ASM2704887v1_genomic.fna","JALTVT010000016.1","JALTVT010000016.1@CAS:2","TypeI","TypeIA"
"GCA_027048875.1_ASM2704887v1_genomic.fna","JALTVT010000027.1","JALTVT010000027.1@CAS:1","TypeIII","TypeIIIB"
"GCA_027457165.1_ASM2745716v1_genomic.fna","DAIDTO010000121.1","DAIDTO010000121.1@CAS:1","CAS","CAS"
"GCA_902588995.1_AG-439-E16_genomic.fna","CACIRF010000008.1","CACIRF010000008.1@CAS:1","CAS","CAS"
"GCA_902756745.1_Rumen_uncultured_genome_RUG10188_genomic.fna","CACVSG010000007.1","CACVSG010000007.1@CAS:1","CAS","CAS"
"GCA_937910485.1_DRR093004_bin.91_CONCOCT_v1.1_MAG_genomic.fna","CALEOZ010000025.1","CALEOZ010000025.1@CAS:1","CAS","CAS"
