user_genome	is_ani_classification	class_tree_mapped	classification_rule
GCF_023078415.1_ASM2307841v1_genomic	True	6	Rule 7
GCF_023089635.1_ASM2308963v1_genomic	True	6	Rule 7
GCF_023109055.1_ASM2310905v1_genomic	True	6	Rule 7
GCF_023109745.1_ASM2310974v1_genomic	True	6	Rule 7
GCF_023109855.1_ASM2310985v1_genomic	True	6	Rule 7
GCF_023109925.1_ASM2310992v1_genomic	True	6	Rule 7
GCF_023109975.1_ASM2310997v1_genomic	True	6	Rule 7
GCF_023110155.1_ASM2311015v1_genomic	True	6	Rule 7
GCF_023148405.1_ASM2314840v1_genomic	True	6	Rule 7
GCF_023148515.1_ASM2314851v1_genomic	True	6	Rule 7
GCF_023151635.1_ASM2315163v1_genomic	True	1	Rule 7
GCF_023151645.1_ASM2315164v1_genomic	True	1	Rule 7
GCF_023151655.1_ASM2315165v1_genomic	True	1	Rule 7
GCF_023151715.1_ASM2315171v1_genomic	True	1	Rule 7
GCF_023151725.1_ASM2315172v1_genomic	True	1	Rule 7
GCF_023151965.1_ASM2315196v1_genomic	True	1	Rule 7
GCF_023151985.1_ASM2315198v1_genomic	True	1	Rule 7
GCF_023152075.1_ASM2315207v1_genomic	True	1	Rule 7
GCF_023152215.1_ASM2315221v1_genomic	True	1	Rule 7
GCF_023152335.1_ASM2315233v1_genomic	True	1	Rule 7
GCF_023152455.1_ASM2315245v1_genomic	True	1	Rule 7
GCF_023152555.1_ASM2315255v1_genomic	True	1	Rule 7
GCF_023152755.1_ASM2315275v1_genomic	True	1	Rule 7
GCF_023152785.1_ASM2315278v1_genomic	True	1	Rule 7
GCF_023153375.1_ASM2315337v1_genomic	True	1	Rule 7
GCF_023153415.1_ASM2315341v1_genomic	True	1	Rule 7
GCF_023153455.1_ASM2315345v1_genomic	True	1	Rule 7
GCF_023153755.1_ASM2315375v1_genomic	True	1	Rule 7
GCF_023153835.1_ASM2315383v1_genomic	True	1	Rule 7
GCF_023153915.1_ASM2315391v1_genomic	True	1	Rule 7
GCF_023153955.1_ASM2315395v1_genomic	True	1	Rule 7
GCF_023153975.1_ASM2315397v1_genomic	True	1	Rule 7
GCF_023153995.1_ASM2315399v1_genomic	True	1	Rule 7
GCF_023154245.1_ASM2315424v1_genomic	True	1	Rule 7
GCF_023154675.1_ASM2315467v1_genomic	True	1	Rule 7
GCF_023154785.1_ASM2315478v1_genomic	True	1	Rule 7
GCF_023154815.1_ASM2315481v1_genomic	True	1	Rule 7
GCF_023154835.1_ASM2315483v1_genomic	True	1	Rule 7
GCF_023155015.1_ASM2315501v1_genomic	True	1	Rule 7
GCF_023160965.1_ASM2316096v1_genomic	True	1	Rule 7
GCF_023242195.1_ASM2324219v1_genomic	True	1	Rule 7
GCF_023274895.1_ASM2327489v1_genomic	True	3	Rule 7
GCF_023275035.1_ASM2327503v1_genomic	True	3	Rule 7
GCF_023283205.1_ASM2328320v1_genomic	True	3	Rule 7
GCF_023336485.1_ASM2333648v1_genomic	True	3	Rule 7
GCF_023348385.1_ASM2334838v1_genomic	True	6	Rule 7
GCF_023348525.1_ASM2334852v1_genomic	True	6	Rule 7
GCF_023375625.1_ASM2337562v1_genomic	True	1	Rule 7
GCF_023470345.1_ASM2347034v1_genomic	True	6	Rule 7
GCF_023482885.1_ASM2348288v1_genomic	True	1	Rule 7
GCF_023504065.1_ASM2350406v1_genomic	True	6	Rule 7
GCF_023504115.1_ASM2350411v1_genomic	True	6	Rule 7
GCF_023504215.1_ASM2350421v1_genomic	True	6	Rule 7
GCF_023504335.1_ASM2350433v1_genomic	True	6	Rule 7
GCF_023504385.1_ASM2350438v1_genomic	True	6	Rule 7
GCF_023504395.1_ASM2350439v1_genomic	True	6	Rule 7
GCF_023504405.1_ASM2350440v1_genomic	True	6	Rule 7
GCF_023504445.1_ASM2350444v1_genomic	True	6	Rule 7
GCF_023507605.1_ASM2350760v1_genomic	True	6	Rule 7
GCF_023517815.1_ASM2351781v1_genomic	True	1	Rule 7
GCF_023517835.1_ASM2351783v1_genomic	True	1	Rule 7
GCF_023524005.1_ASM2352400v1_genomic	True	6	Rule 7
GCF_023572505.1_ASM2357250v1_genomic	True	1	Rule 7
GCF_023605465.1_ASM2360546v1_genomic	True	1	Rule 7
GCF_023605605.1_ASM2360560v1_genomic	True	1	Rule 7
GCF_023605865.1_ASM2360586v1_genomic	True	1	Rule 7
GCF_023646415.1_ASM2364641v1_genomic	True	1	Rule 7
GCF_023646615.1_ASM2364661v1_genomic	True	1	Rule 7
GCF_023654005.1_ASM2365400v1_genomic	True	3	Rule 7
GCF_023654565.1_ASM2365456v1_genomic	True	3	Rule 7
GCF_023668205.1_ASM2366820v1_genomic	True	3	Rule 7
GCF_023668945.1_ASM2366894v1_genomic	True	3	Rule 7
GCF_023669125.1_ASM2366912v1_genomic	True	3	Rule 7
GCF_023669205.1_ASM2366920v1_genomic	True	3	Rule 7
GCF_023669235.1_ASM2366923v1_genomic	True	3	Rule 7
GCF_023700725.1_ASM2370072v1_genomic	True	1	Rule 7
GCF_023702795.1_ASM2370279v1_genomic	True	6	Rule 7
GCF_023703015.1_ASM2370301v1_genomic	True	6	Rule 7
GCF_023709265.1_ASM2370926v1_genomic	True	1	Rule 7
GCF_023709305.1_ASM2370930v1_genomic	True	1	Rule 7
GCF_023709445.1_ASM2370944v1_genomic	True	1	Rule 7
GCF_023709645.1_ASM2370964v1_genomic	True	1	Rule 7
GCF_023709745.1_ASM2370974v1_genomic	True	1	Rule 7
GCF_023710545.1_ASM2371054v1_genomic	True	1	Rule 7
GCF_023714365.1_ASM2371436v1_genomic	True	6	Rule 7
GCF_023714545.1_ASM2371454v1_genomic	True	6	Rule 7
GCF_023715035.1_ASM2371503v1_genomic	True	6	Rule 7
GCF_023716805.1_ASM2371680v1_genomic	True	6	Rule 7
GCF_023734795.1_ASM2373479v1_genomic	True	1	Rule 7
GCF_023735315.1_ASM2373531v1_genomic	True	1	Rule 7
GCF_023735815.1_ASM2373581v1_genomic	True	1	Rule 7
GCF_023751745.1_ASM2375174v1_genomic	True	1	Rule 7
GCF_023752005.1_ASM2375200v1_genomic	True	1	Rule 7
GCF_023754035.1_ASM2375403v1_genomic	True	1	Rule 7
GCF_023757345.1_ASM2375734v1_genomic	True	1	Rule 7
GCF_023896335.1_ASM2389633v1_genomic	True	6	Rule 7
GCF_023956255.1_ASM2395625v1_genomic	True	6	Rule 7
GCF_023956655.1_ASM2395665v1_genomic	True	6	Rule 7
GCF_024091175.1_ASM2409117v1_genomic	True	6	Rule 7
GCF_024134525.1_ASM2413452v1_genomic	True	1	Rule 7
GCF_024136025.1_ASM2413602v1_genomic	True	6	Rule 7
GCF_024136035.1_ASM2413603v1_genomic	True	6	Rule 7
GCF_024136215.1_ASM2413621v1_genomic	True	6	Rule 7
GCF_024181685.1_ASM2418168v1_genomic	True	6	Rule 7
GCF_024205045.1_ASM2420504v1_genomic	True	3	Rule 7
GCF_024205105.1_ASM2420510v1_genomic	True	3	Rule 7
GCF_024205125.1_ASM2420512v1_genomic	True	3	Rule 7
GCF_024205165.1_ASM2420516v1_genomic	True	3	Rule 7
GCF_024205185.1_ASM2420518v1_genomic	True	3	Rule 7
GCF_024205425.1_ASM2420542v1_genomic	True	3	Rule 7
GCF_024205445.1_ASM2420544v1_genomic	True	3	Rule 7
GCF_024213815.1_ASM2421381v1_genomic	True	1	Rule 7
GCF_024259795.1_ASM2425979v1_genomic	True	6	Rule 7
GCF_024259825.1_ASM2425982v1_genomic	True	6	Rule 7
GCF_024294925.1_ASM2429492v1_genomic	True	6	Rule 7
GCF_024390995.1_ASM2439099v1_genomic	True	1	Rule 7
GCF_024448305.1_ASM2444830v1_genomic	True	1	Rule 7
GCF_024448415.1_ASM2444841v1_genomic	True	1	Rule 7
GCF_024448605.1_ASM2444860v1_genomic	True	1	Rule 7
GCF_024448775.1_ASM2444877v1_genomic	True	1	Rule 7
GCF_024448865.1_ASM2444886v1_genomic	True	1	Rule 7
GCF_024451105.1_ASM2445110v1_genomic	True	1	Rule 7
GCF_024460985.1_ASM2446098v1_genomic	True	3	Rule 7
GCF_024461205.1_ASM2446120v1_genomic	True	3	Rule 7
GCF_024462335.1_ASM2446233v1_genomic	True	3	Rule 7
GCF_024499285.1_ASM2449928v1_genomic	True	1	Rule 7
GCF_024582915.1_ASM2458291v1_genomic	True	6	Rule 7
GCF_024583295.1_ASM2458329v1_genomic	True	1	Rule 7
GCF_024583625.1_ASM2458362v1_genomic	True	1	Rule 7
GCF_024584145.1_ASM2458414v1_genomic	True	4	Rule 7
GCF_024589235.1_ASM2458923v1_genomic	True	1	Rule 7
GCF_024609825.1_ASM2460982v1_genomic	True	1	Rule 7
GCF_024655465.1_ASM2465546v1_genomic	True	6	Rule 7
GCF_024655485.1_ASM2465548v1_genomic	True	6	Rule 7
GCF_024655525.1_ASM2465552v1_genomic	True	6	Rule 7
GCF_024655535.1_ASM2465553v1_genomic	True	6	Rule 7
GCF_024678085.1_ASM2467808v1_genomic	True	1	Rule 7
GCF_024704935.1_ASM2470493v1_genomic	True	4	Rule 7
GCF_024723475.1_ASM2472347v1_genomic	True	4	Rule 7
GCF_024730705.1_ASM2473070v1_genomic	True	1	Rule 7
GCF_024752195.1_ASM2475219v1_genomic	True	1	Rule 7
GCF_024762175.1_ASM2476217v1_genomic	True	6	Rule 7
GCF_024786885.1_ASM2478688v1_genomic	True	3	Rule 7
GCF_024787235.1_ASM2478723v1_genomic	True	3	Rule 7
GCF_024788325.1_ASM2478832v1_genomic	True	3	Rule 7
GCF_024788505.1_ASM2478850v1_genomic	True	3	Rule 7
GCF_024790745.1_ASM2479074v1_genomic	True	3	Rule 7
GCF_024791825.1_ASM2479182v1_genomic	True	3	Rule 7
GCF_024813705.1_ASM2481370v1_genomic	True	1	Rule 7
GCF_024970165.1_ASM2497016v1_genomic	True	6	Rule 7
GCF_025021485.1_ASM2502148v1_genomic	True	1	Rule 7
GCF_025150155.1_ASM2515015v1_genomic	True	1	Rule 7
GCF_025189625.1_ASM2518962v1_genomic	True	6	Rule 7
GCF_025212155.1_ASM2521215v1_genomic	True	6	Rule 7
GCF_025245865.1_ASM2524586v1_genomic	True	6	Rule 7
GCF_025334795.1_ASM2533479v1_genomic	True	4	Rule 7
GCF_025334845.1_ASM2533484v1_genomic	True	4	Rule 7
GCF_025334855.1_ASM2533485v1_genomic	True	4	Rule 7
GCF_025334895.1_ASM2533489v1_genomic	True	4	Rule 7
GCF_025334945.1_ASM2533494v1_genomic	True	4	Rule 7
GCF_025334965.1_ASM2533496v1_genomic	True	4	Rule 7
GCF_025335005.1_ASM2533500v1_genomic	True	4	Rule 7
GCF_025335125.1_ASM2533512v1_genomic	True	4	Rule 7
GCF_025335145.1_ASM2533514v1_genomic	True	4	Rule 7
GCF_025335165.1_ASM2533516v1_genomic	True	4	Rule 7
GCF_025335175.1_ASM2533517v1_genomic	True	4	Rule 7
GCF_025335185.1_ASM2533518v1_genomic	True	4	Rule 7
GCF_025335245.1_ASM2533524v1_genomic	True	4	Rule 7
GCF_025335285.1_ASM2533528v1_genomic	True	4	Rule 7
GCF_025335385.1_ASM2533538v1_genomic	True	4	Rule 7
GCF_025335395.1_ASM2533539v1_genomic	True	4	Rule 7
GCF_025335565.1_ASM2533556v1_genomic	True	4	Rule 7
GCF_025335575.1_ASM2533557v1_genomic	True	4	Rule 7
GCF_025335605.1_ASM2533560v1_genomic	True	4	Rule 7
GCF_025335675.1_ASM2533567v1_genomic	True	4	Rule 7
GCF_025335745.1_ASM2533574v1_genomic	True	4	Rule 7
GCF_025335845.1_ASM2533584v1_genomic	True	4	Rule 7
GCF_025336205.1_ASM2533620v1_genomic	True	4	Rule 7
GCF_025336225.1_ASM2533622v1_genomic	True	4	Rule 7
GCF_025336245.1_ASM2533624v1_genomic	True	4	Rule 7
GCF_025336265.1_ASM2533626v1_genomic	True	4	Rule 7
GCF_025379445.1_ASM2537944v1_genomic	True	1	Rule 7
GCF_025379495.1_ASM2537949v1_genomic	True	1	Rule 7
GCF_025399735.1_ASM2539973v1_genomic	True	1	Rule 7
GCF_025447155.1_ASM2544715v1_genomic	True	6	Rule 7
GCF_025449295.1_ASM2544929v1_genomic	True	1	Rule 7
GCF_025457465.1_ASM2545746v1_genomic	True	1	Rule 7
GCF_025535875.1_ASM2553587v1_genomic	True	1	Rule 7
GCF_025536095.1_ASM2553609v1_genomic	True	1	Rule 7
GCF_025536465.1_ASM2553646v1_genomic	True	1	Rule 7
GCF_025598475.1_ASM2559847v1_genomic	True	1	Rule 7
GCF_025604125.1_ASM2560412v1_genomic	True	1	Rule 7
GCF_025604145.1_ASM2560414v1_genomic	True	1	Rule 7
GCF_025660515.1_ASM2566051v1_genomic	True	1	Rule 7
GCF_025753415.1_ASM2575341v1_genomic	True	6	Rule 7
GCF_025791635.1_ASM2579163v1_genomic	True	1	Rule 7
GCF_025869075.1_ASM2586907v1_genomic	True	4	Rule 7
GCF_025869255.1_ASM2586925v1_genomic	True	4	Rule 7
GCF_025908215.1_ASM2590821v1_genomic	True	6	Rule 7
GCF_025908505.1_ASM2590850v1_genomic	True	6	Rule 7
GCF_025908635.1_ASM2590863v1_genomic	True	6	Rule 7
GCF_025908655.1_ASM2590865v1_genomic	True	6	Rule 7
GCF_025908685.1_ASM2590868v1_genomic	True	6	Rule 7
GCF_025908705.1_ASM2590870v1_genomic	True	6	Rule 7
GCF_025908775.1_ASM2590877v1_genomic	True	6	Rule 7
GCF_025908785.1_ASM2590878v1_genomic	True	6	Rule 7
GCF_025908815.1_ASM2590881v1_genomic	True	6	Rule 7
GCF_025908835.1_ASM2590883v1_genomic	True	6	Rule 7
GCF_025908915.1_ASM2590891v1_genomic	True	6	Rule 7
GCF_025908925.1_ASM2590892v1_genomic	True	6	Rule 7
GCF_025908975.1_ASM2590897v1_genomic	True	6	Rule 7
GCF_025909115.1_ASM2590911v1_genomic	True	6	Rule 7
GCF_025909295.1_ASM2590929v1_genomic	True	6	Rule 7
GCF_025909495.1_ASM2590949v1_genomic	True	6	Rule 7
GCF_025909515.1_ASM2590951v1_genomic	True	6	Rule 7
GCF_025909655.1_ASM2590965v1_genomic	True	6	Rule 7
GCF_025914215.1_ASM2591421v1_genomic	True	3	Rule 7
GCF_025914235.1_ASM2591423v1_genomic	True	3	Rule 7
GCF_025914255.1_ASM2591425v1_genomic	True	3	Rule 7
GCF_025914275.1_ASM2591427v1_genomic	True	3	Rule 7
GCF_025938385.1_ASM2593838v1_genomic	True	6	Rule 7
GCF_025987865.1_ASM2598786v1_genomic	True	1	Rule 7
GCF_026113685.1_ASM2611368v1_genomic	True	1	Rule 7
GCF_026114285.1_ASM2611428v1_genomic	True	6	Rule 7
GCF_026115525.1_ASM2611552v1_genomic	True	1	Rule 7
GCF_026115905.1_ASM2611590v1_genomic	True	1	Rule 7
GCF_026127545.1_ASM2612754v1_genomic	True	6	Rule 7
GCF_026127685.1_ASM2612768v1_genomic	True	6	Rule 7
GCF_026154205.1_ASM2615420v1_genomic	True	6	Rule 7
GCF_026154445.1_ASM2615444v1_genomic	True	6	Rule 7
GCF_026156765.1_ASM2615676v1_genomic	True	6	Rule 7
GCF_026203855.1_ASM2620385v1_genomic	True	6	Rule 7
GCF_026229165.1_ASM2622916v1_genomic	True	1	Rule 7
GCF_026537775.1_ASM2653777v1_genomic	True	1	Rule 7
GCF_026621755.1_ASM2662175v1_genomic	True	6	Rule 7
GCF_026626405.1_ASM2662640v1_genomic	True	6	Rule 7
GCF_026636195.1_ASM2663619v1_genomic	True	1	Rule 7
GCF_026704305.1_ASM2670430v1_genomic	True	1	Rule 7
GCF_026782745.1_ASM2678274v1_genomic	True	6	Rule 7
GCF_026782765.1_ASM2678276v1_genomic	True	6	Rule 7
GCF_026782785.1_ASM2678278v1_genomic	True	6	Rule 7
GCF_026782845.1_ASM2678284v1_genomic	True	6	Rule 7
GCF_026783965.1_ASM2678396v1_genomic	True	6	Rule 7
GCF_026784005.1_ASM2678400v1_genomic	True	6	Rule 7
GCF_026784025.1_ASM2678402v1_genomic	True	6	Rule 7
GCF_026784085.1_ASM2678408v1_genomic	True	6	Rule 7
GCF_026786565.1_ASM2678656v1_genomic	True	6	Rule 7
GCF_026786575.1_ASM2678657v1_genomic	True	6	Rule 7
GCF_026786655.1_ASM2678665v1_genomic	True	6	Rule 7
GCF_026786705.1_ASM2678670v1_genomic	True	6	Rule 7
GCF_026786725.1_ASM2678672v1_genomic	True	6	Rule 7
GCF_026786825.1_ASM2678682v1_genomic	True	6	Rule 7
GCF_026786905.1_ASM2678690v1_genomic	True	6	Rule 7
GCF_026787025.1_ASM2678702v1_genomic	True	6	Rule 7
GCF_026787305.1_ASM2678730v1_genomic	True	6	Rule 7
GCF_026787625.1_ASM2678762v1_genomic	True	6	Rule 7
GCF_026787635.1_ASM2678763v1_genomic	True	6	Rule 7
GCF_026787645.1_ASM2678764v1_genomic	True	6	Rule 7
GCF_026787855.1_ASM2678785v1_genomic	True	6	Rule 7
GCF_026788155.1_ASM2678815v1_genomic	True	6	Rule 7
GCF_026788185.1_ASM2678818v1_genomic	True	6	Rule 7
GCF_026965895.1_ASM2696589v1_genomic	True	3	Rule 7
GCF_026966015.1_ASM2696601v1_genomic	True	3	Rule 7
GCF_026966325.1_ASM2696632v1_genomic	True	3	Rule 7
GCF_026966455.1_ASM2696645v1_genomic	True	3	Rule 7
GCF_026966935.1_ASM2696693v1_genomic	True	6	Rule 7
GCF_026970855.1_ASM2697085v1_genomic	True	6	Rule 7
GCF_027152215.1_ASM2715221v1_genomic	True	1	Rule 7
GCF_027158705.1_ASM2715870v1_genomic	True	6	Rule 7
GCF_027158835.1_ASM2715883v1_genomic	True	6	Rule 7
GCF_027158985.1_ASM2715898v1_genomic	True	6	Rule 7
GCF_027160085.1_ASM2716008v1_genomic	True	6	Rule 7
GCF_027273325.1_ASM2727332v1_genomic	True	1	Rule 7
GCF_027382735.1_ASM2738273v1_genomic	True	1	Rule 7
GCF_027497635.1_ASM2749763v1_genomic	True	6	Rule 7
GCF_027533665.1_ASM2753366v1_genomic	True	6	Rule 7
GCF_027594445.1_ASM2759444v1_genomic	True	6	Rule 7
GCF_027594645.1_ASM2759464v1_genomic	True	1	Rule 7
GCF_027658905.1_ASM2765890v1_genomic	True	6	Rule 7
GCF_027660775.1_ASM2766077v1_genomic	True	6	Rule 7
GCF_027662635.1_ASM2766263v1_genomic	True	3	Rule 7
GCF_027662725.1_ASM2766272v1_genomic	True	3	Rule 7
GCF_027686085.1_ASM2768608v1_genomic	True	3	Rule 7
GCF_027687505.1_ASM2768750v1_genomic	True	6	Rule 7
GCF_027688795.1_ASM2768879v1_genomic	True	3	Rule 7
GCF_027692845.1_ASM2769284v1_genomic	True	1	Rule 7
GCF_027694835.1_ASM2769483v1_genomic	True	8	Rule 7
GCF_027698145.1_ASM2769814v1_genomic	True	3	Rule 7
GCF_027698705.1_ASM2769870v1_genomic	True	6	Rule 7
GCF_027723265.1_ASM2772326v1_genomic	True	6	Rule 7
GCF_027855775.1_ASM2785577v1_genomic	True	1	Rule 7
GCF_900009175.1_assembly_GD-0057_genomic	True	6	Rule 7
GCF_900009985.1_assembly_931260_genomic	True	6	Rule 7
GCF_900013565.1_assembly_941372_genomic	True	6	Rule 7
GCF_900042795.1_F1L3_genomic	True	1	Rule 7
GCF_900056175.1_7054_7_37_genomic	True	6	Rule 7
GCF_900058485.1_7114_5_9_genomic	True	6	Rule 7
GCF_900059585.1_10060_4_81_genomic	True	1	Rule 7
GCF_900061715.1_10396_8_36_genomic	True	1	Rule 7
GCF_900062835.1_7054_7_3_genomic	True	6	Rule 7
GCF_900063055.1_10771_1_27_genomic	True	1	Rule 7
GCF_900063105.1_10625_2_13_genomic	True	1	Rule 7
GCF_900066025.1_Enterococcus_faecium_E1002_isolate_genomic	True	6	Rule 7
GCF_900074565.1_mad35_genomic	True	6	Rule 7
GCF_900074985.1_11983_7_93_genomic	True	1	Rule 7
GCF_900075115.1_12045_5_58_genomic	True	1	Rule 7
GCF_900075275.1_11983_7_77_genomic	True	1	Rule 7
GCF_900075425.1_11983_7_94_genomic	True	1	Rule 7
GCF_900075565.1_12082_4_47_genomic	True	1	Rule 7
GCF_900075645.1_11983_6_27_genomic	True	1	Rule 7
GCF_900075675.1_12045_5_72_genomic	True	1	Rule 7
GCF_900076215.1_12045_5_77_genomic	True	1	Rule 7
GCF_900076965.1_12045_4_28_genomic	True	1	Rule 7
GCF_900077915.1_11983_7_26_genomic	True	1	Rule 7
GCF_900078135.1_11983_7_51_genomic	True	1	Rule 7
GCF_900078165.1_11983_7_53_genomic	True	1	Rule 7
GCF_900096985.1_BVI_genomic	True	6	Rule 7
GCF_900102775.1_IMG-taxon_2600255303_annotated_assembly_genomic	True	1	Rule 7
GCF_900109635.1_IMG-taxon_2623620522_annotated_assembly_genomic	True	3	Rule 7
GCF_900114145.1_IMG-taxon_2600255298_annotated_assembly_genomic	True	1	Rule 7
GCF_900144165.1_67_genomic	True	1	Rule 7
GCF_900156995.1_ASM90015699v1_genomic	True	3	Rule 7
GCF_900180495.1_14893_8_76_genomic	True	1	Rule 7
GCF_900181265.1_14936_3_11_genomic	True	1	Rule 7
GCF_900181285.1_14936_3_9_genomic	True	1	Rule 7
GCF_900181935.1_14936_2_48_genomic	True	1	Rule 7
GCF_900182085.1_14936_2_61_genomic	True	1	Rule 7
GCF_900182235.1_14936_2_71_genomic	True	1	Rule 7
GCF_900185025.1_MG2_JASPER.fasta_genomic	True	8	Rule 7
GCF_900187115.1_51699_F01_genomic	True	4	Rule 7
GCF_900187335.1_SGM81.1_genomic	True	1	Rule 7
GCF_900324475.1_EB-247_genomic	True	1	Rule 7
GCF_900446585.1_57269_B01_genomic	True	4	Rule 7
GCF_900446655.1_57269_C01_genomic	True	4	Rule 7
GCF_900447345.1_58833_E01_genomic	True	3	Rule 7
GCF_900447425.1_34410_G01_genomic	True	3	Rule 7
GCF_900450995.1_33922_D01_genomic	True	1	Rule 7
GCF_900459015.1_43874_F01_genomic	True	6	Rule 7
GCF_900459345.1_36725_E02_genomic	True	6	Rule 7
GCF_900459875.1_41885_F01_genomic	True	6	Rule 7
GCF_900460135.1_41686_D01_genomic	True	6	Rule 7
GCF_900475095.1_42197_E01_genomic	True	6	Rule 7
GCF_900475695.1_46463_C01_genomic	True	6	Rule 7
GCF_900494425.1_24276_2_143_genomic	True	1	Rule 7
GCF_900494465.1_24276_2_149_genomic	True	1	Rule 7
GCF_900496825.1_24276_3_70_genomic	True	1	Rule 7
GCF_900503065.1_18858_1_13_genomic	True	1	Rule 7
GCF_900505995.1_19084_4_66_genomic	True	1	Rule 7
GCF_900507215.1_19506_1_99_genomic	True	1	Rule 7
GCF_900511325.1_17870_4_14_genomic	True	1	Rule 7
GCF_900516075.1_18174_7_73_genomic	True	1	Rule 7
GCF_900518975.1_NIG-Sm-1-17_genomic	True	1	Rule 7
GCF_900558295.1_9776_8_17_genomic	True	1	Rule 7
GCF_900573445.1_NRS576_genomic	True	6	Rule 7
GCF_900604915.1_ASM90060491v1_genomic	True	1	Rule 7
GCF_900608345.1_kpneu047_genomic	True	1	Rule 7
GCF_900636475.1_42197_F01_genomic	True	6	Rule 7
GCF_900639705.1_E9101_hybrid_assembly_genomic	True	6	Rule 7
GCF_900707115.1_AND02-023_genomic	True	1	Rule 7
GCF_900707305.1_ARA03-008_genomic	True	1	Rule 7
GCF_900708065.1_CVA01-033_genomic	True	1	Rule 7
GCF_900776325.1_27097_7_156-2_genomic	True	1	Rule 7
GCF_900983405.1_11826_4_89_genomic	True	6	Rule 7
GCF_900984365.1_19944_7_151_genomic	True	6	Rule 7
GCF_900984935.1_19944_7_45_genomic	True	6	Rule 7
GCF_900985145.1_19944_7_68_genomic	True	6	Rule 7
GCF_900985475.1_8898_2_8_genomic	True	6	Rule 7
GCF_900985635.1_8898_3_30_genomic	True	6	Rule 7
GCF_900985645.1_8898_3_31_genomic	True	6	Rule 7
GCF_900986485.1_9262_5_34_genomic	True	6	Rule 7
GCF_900986515.1_9262_5_37_genomic	True	6	Rule 7
GCF_900987465.1_9262_7_34_genomic	True	6	Rule 7
GCF_900987765.1_9262_7_64_genomic	True	6	Rule 7
GCF_900987925.1_9262_7_81_genomic	True	6	Rule 7
GCF_900988715.1_8113_7_68_genomic	True	6	Rule 7
GCF_900988835.1_8113_7_81_genomic	True	6	Rule 7
GCF_900989365.1_8849_2_64_genomic	True	6	Rule 7
GCF_900989805.1_8898_1_36_genomic	True	6	Rule 7
GCF_900989985.1_8898_1_54_genomic	True	6	Rule 7
GCF_900990175.1_8898_1_71_genomic	True	6	Rule 7
GCF_900990485.1_8898_2_24_genomic	True	6	Rule 7
GCF_900990875.1_5817_5_11_genomic	True	6	Rule 7
GCF_900991105.1_7368_6_52_genomic	True	6	Rule 7
GCF_900991635.1_7368_7_18_genomic	True	6	Rule 7
GCF_900992045.1_7368_8_53_genomic	True	6	Rule 7
GCF_900992595.1_7622_7_74_genomic	True	6	Rule 7
GCF_900993915.1_19944_8_128_genomic	True	6	Rule 7
GCF_900994725.1_19944_8_42_genomic	True	6	Rule 7
GCF_900994755.1_19944_8_45_genomic	True	6	Rule 7
GCF_900995375.1_5364_8_5_genomic	True	6	Rule 7
GCF_900995685.1_5731_6_10_genomic	True	6	Rule 7
GCF_900996105.1_5749_3_7_genomic	True	6	Rule 7
GCF_901482645.1_42017_F01_genomic	True	6	Rule 7
GCF_901542375.1_42042_E01_genomic	True	6	Rule 7
GCF_901542485.1_42166_C01_genomic	True	6	Rule 7
GCF_901873375.1_Haemophilus_parainfluenzae_BgEED17_genomic	True	1	Rule 7
GCF_901875545.1_Streptococcus_anginosus_BgEED29_genomic	True	6	Rule 7
GCF_902158865.1_25426_7_13_genomic	True	1	Rule 7
GCF_902162925.1_25964_2_56_genomic	True	1	Rule 7
GCF_902165965.1_26009_2_22_genomic	True	6	Rule 7
GCF_902374285.1_MGYG-HGUT-01362_genomic	True	6	Rule 7
GCF_902377575.1_MGYG-HGUT-01703_genomic	True	1	Rule 7
GCF_902386335.1_UHGG_MGYG-HGUT-02364_genomic	True	4	Rule 7
GCF_902387035.1_UHGG_MGYG-HGUT-02435_genomic	True	4	Rule 7
GCF_902387055.1_UHGG_MGYG-HGUT-02428_genomic	True	4	Rule 7
GCF_902387295.1_UHGG_MGYG-HGUT-02453_genomic	True	8	Rule 7
GCF_902387795.1_UHGG_MGYG-HGUT-02510_genomic	True	1	Rule 7
GCF_902460395.1_2009-119100_genomic	True	4	Rule 7
GCF_902460405.1_2009-75710_genomic	True	4	Rule 7
GCF_902460425.1_2009-130586_genomic	True	4	Rule 7
GCF_902460465.1_2009-75775_genomic	True	4	Rule 7
GCF_902460485.1_2009-129008_genomic	True	4	Rule 7
GCF_902460605.1_2010-113862_genomic	True	4	Rule 7
GCF_902460625.1_2010-1718_genomic	True	4	Rule 7
GCF_902460715.1_2010-113332-O_genomic	True	4	Rule 7
GCF_902460725.1_2010-113862-O_genomic	True	4	Rule 7
GCF_902460795.1_B124_Small-clear_genomic	True	4	Rule 7
GCF_902460805.1_2010-8194_genomic	True	4	Rule 7
GCF_902460845.1_2012-164712_genomic	True	4	Rule 7
GCF_902460855.1_2012-37302_genomic	True	4	Rule 7
GCF_902460905.1_2013-39845_genomic	True	4	Rule 7
GCF_902460915.1_B38_Tiny-mucoid_genomic	True	4	Rule 7
GCF_902500445.1_Ab_4211_genomic	True	4	Rule 7
GCF_902500475.1_Ab_CR641_genomic	True	4	Rule 7
GCF_902500485.1_Ab_1426_2003_genomic	True	4	Rule 7
GCF_902500585.1_Ab_CR461_genomic	True	4	Rule 7
GCF_902500595.1_Ab_1711_genomic	True	4	Rule 7
