species	crispr_positive	crispr_negative	distance
Klebsiella aerogenes	GCF_018421795.1_ASM1842179v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	2.0954352e-4
Klebsiella aerogenes	GCA_022319725.1_PDT000569674.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	6.161421482999999e-4
Klebsiella aerogenes	GCA_021937995.1_PDT001078490.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0.0012488614682999999
Klebsiella aerogenes	GCF_009757245.1_ASM975724v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0
Klebsiella aerogenes	GCA_021773895.1_PDT001230706.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0.0012223951999999999
Klebsiella aerogenes	GCF_001518055.1_ASM151805v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	6.424262282999999e-4
Klebsiella aerogenes	GCA_025101365.1_PDT001214488.2_genomic	GCF_025150155.1_ASM2515015v1_genomic	1.222704e-5
Klebsiella aerogenes	GCF_001011625.1_ASM101162v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	6.302119282999999e-4
Klebsiella aerogenes	GCF_001011295.1_ASM101129v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	2.0943152e-4
Klebsiella aerogenes	GCA_025902445.1_PDT001469855.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	2.0943152e-4
Klebsiella aerogenes	GCA_025898805.1_PDT001469996.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0.0014445017942999999
Klebsiella aerogenes	GCA_024559105.1_PDT001377811.1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0
Klebsiella aerogenes	GCF_001057945.1_ASM105794v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0.0010292899203
Klebsiella aerogenes	GCF_001011795.1_ASM101179v1_genomic	GCF_025150155.1_ASM2515015v1_genomic	0.0010162148852999999
Alistipes sp.	GCA_017452745.1_ASM1745274v1_genomic	GCA_017379515.1_ASM1737951v1_genomic	0.2327806
Alistipes sp.	GCA_017399985.1_ASM1739998v1_genomic	GCA_017379515.1_ASM1737951v1_genomic	0.20695511
Alistipes sp.	GCA_018265975.1_ASM1826597v1_genomic	GCA_003487065.1_ASM348706v1_genomic	0.1730377494
Alistipes sp.	GCA_017505805.1_ASM1750580v1_genomic	GCA_017383625.1_ASM1738362v1_genomic	0.06376986
Alistipes sp.	GCA_023664635.1_ASM2366463v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.18089747352000002
Alistipes sp.	GCA_003504165.1_ASM350416v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.14295869800000002
Alistipes sp.	GCA_003514405.1_ASM351440v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.142929042
Alistipes sp.	GCA_020026455.1_ASM2002645v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.11949019352
Alistipes sp.	GCA_014867105.1_ASM1486710v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.14181386
Alistipes sp.	GCA_018368275.1_ASM1836827v1_genomic	GCA_022718985.1_ASM2271898v1_genomic	0.111788877
Alistipes sp.	GCA_017437085.1_ASM1743708v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.1545126
Alistipes sp.	GCA_017408825.1_ASM1740882v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.15417557352
Alistipes sp.	GCA_019422365.1_ASM1942236v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.27531047000000003
Alistipes sp.	GCA_017936685.1_ASM1793668v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.25563124352
Alistipes sp.	GCA_026338015.1_ASM2633801v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.275115866
Alistipes sp.	GCA_017621455.1_ASM1762145v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.08124870351999999
Alistipes sp.	GCA_017410485.1_ASM1741048v1_genomic	GCA_017425965.1_ASM1742596v1_genomic	0.14920677999999998
Alistipes sp.	GCA_017546555.1_ASM1754655v1_genomic	GCA_017630315.1_ASM1763031v1_genomic	0.11554178
Alistipes sp.	GCA_017646605.1_ASM1764660v1_genomic	GCA_017630315.1_ASM1763031v1_genomic	0.12941661
Alistipes sp.	GCA_017647625.1_ASM1764762v1_genomic	GCA_017630315.1_ASM1763031v1_genomic	0.12885779351999999
Alistipes sp.	GCA_017465605.1_ASM1746560v1_genomic	GCA_017468265.1_ASM1746826v1_genomic	0.13383052352
Alistipes sp.	GCA_017391845.1_ASM1739184v1_genomic	GCA_017381075.1_ASM1738107v1_genomic	0.0024415596000000005
Alistipes sp.	GCA_021617075.1_ASM2161707v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.13900052
Alistipes sp.	GCA_003447395.1_ASM344739v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	0.47997976
Alistipes sp.	GCA_021634605.1_ASM2163460v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.16059145
Alistipes sp.	GCA_022773485.1_ASM2277348v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.1619865019
Alistipes sp.	GCA_022717455.1_ASM2271745v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.160308095
Alistipes sp.	GCA_021621655.1_ASM2162165v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.1612817861
Alistipes sp.	GCA_021629025.1_ASM2162902v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	0.478617534
Alistipes sp.	GCA_022732335.1_ASM2273233v1_genomic	GCA_018265315.1_ASM1826531v1_genomic	1.1646518919
Haemophilus parainfluenzae	GCA_018373115.1_ASM1837311v1_genomic	GCF_003252795.1_ASM325279v1_genomic	0.00798086202
Haemophilus parainfluenzae	GCA_946221415.1_1iSUrhFQk7_bin.8.MAG_genomic	GCF_003252795.1_ASM325279v1_genomic	0.00563600202
Haemophilus parainfluenzae	GCA_018374465.1_ASM1837446v1_genomic	GCF_003252795.1_ASM325279v1_genomic	0.0069190135199999996
Haemophilus parainfluenzae	GCA_018364925.1_ASM1836492v1_genomic	GCF_003252795.1_ASM325279v1_genomic	0.00681161732
Haemophilus parainfluenzae	GCF_014931375.1_ASM1493137v1_genomic	GCF_003252795.1_ASM325279v1_genomic	0.00639094802
Haemophilus parainfluenzae	GCF_003252755.1_ASM325275v1_genomic	GCA_015255075.1_ASM1525507v1_genomic	0.00593973552
Haemophilus parainfluenzae	GCF_003390455.1_ASM339045v1_genomic	GCA_015255075.1_ASM1525507v1_genomic	0.007471472
Haemophilus parainfluenzae	GCF_003458095.1_ASM345809v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.00491179352
Haemophilus parainfluenzae	GCF_000746485.1_ASM74648v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.00491179352
Haemophilus parainfluenzae	GCF_000191405.1_ASM19140v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.00491179352
Haemophilus parainfluenzae	GCF_016127215.1_ASM1612721v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.00491179352
Haemophilus parainfluenzae	GCF_001057005.1_ASM105700v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.0060204059
Haemophilus parainfluenzae	GCA_943914055.1_peiszv2suF_bin.22.MAG_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.0068538679
Haemophilus parainfluenzae	GCF_009914785.1_ASM991478v1_genomic	GCA_916050225.1_ERR2764923_bin.2_metaWRAP_v1.1_MAG_genomic	0.0077683412
Haemophilus parainfluenzae	GCF_001053575.1_ASM105357v1_genomic	GCA_018364855.1_ASM1836485v1_genomic	0.0053214254
Haemophilus parainfluenzae	GCF_014931355.1_ASM1493135v1_genomic	GCA_018364855.1_ASM1836485v1_genomic	0.0069277744
Haemophilus parainfluenzae	GCA_001865335.1_ASM186533v1_genomic	GCA_018374455.1_ASM1837445v1_genomic	0.01130502
Haemophilus parainfluenzae	GCA_946998075.1_SRR16916864_bin.5_metaWRAP_v1.3_MAG_genomic	GCA_018374455.1_ASM1837445v1_genomic	0.011792576
Haemophilus parainfluenzae	GCA_018382945.1_ASM1838294v1_genomic	GCA_905371425.1_SRR6059102-mag-bin.2_genomic	0.00805399
Haemophilus parainfluenzae	GCA_937890275.1_SRR1952507_bin.57_CONCOCT_v1.1_MAG_genomic	GCA_905213255.1_ERR414381-mag-bin.25_genomic	0.010055466999999998
Haemophilus parainfluenzae	GCF_014931295.1_ASM1493129v1_genomic	GCA_905213255.1_ERR414381-mag-bin.25_genomic	0.010079943000000001
Haemophilus parainfluenzae	GCA_018363335.1_ASM1836333v1_genomic	GCA_905213255.1_ERR414381-mag-bin.25_genomic	0.009946668
Haemophilus parainfluenzae	GCF_900450995.1_33922_D01_genomic	GCA_018375305.1_ASM1837530v1_genomic	0.0076755985
Haemophilus parainfluenzae	GCF_001949885.1_ASM194988v1_genomic	GCF_001054475.1_ASM105447v1_genomic	0.007632253
Haemophilus parainfluenzae	GCF_901873375.1_Haemophilus_parainfluenzae_BgEED17_genomic	GCF_001054475.1_ASM105447v1_genomic	0.008425195
Haemophilus parainfluenzae	GCA_018365435.1_ASM1836543v1_genomic	GCA_022725475.1_ASM2272547v1_genomic	0.00707460797
Haemophilus parainfluenzae	GCA_905373805.1_SRR9217492-mag-bin.14_genomic	GCA_022725475.1_ASM2272547v1_genomic	0.006459114469999999
Haemophilus parainfluenzae	GCA_934878285.1_MTG242_bin.33.fa_genomic	GCA_022725475.1_ASM2272547v1_genomic	0.006777921669999999
Haemophilus parainfluenzae	GCF_014982375.1_ASM1498237v1_genomic	GCA_022725475.1_ASM2272547v1_genomic	0.00648037567
Haemophilus parainfluenzae	GCA_916050435.1_ERR2764810_bin.8_metaWRAP_v1.1_MAG_genomic	GCF_014931275.1_ASM1493127v1_genomic	0.00769662852
Stutzerimonas stutzeri	GCA_002389165.1_ASM238916v1_genomic	GCF_003047145.2_ASM304714v2_genomic	0.002399658
Stutzerimonas stutzeri	GCA_002295365.1_ASM229536v1_genomic	GCF_003047145.2_ASM304714v2_genomic	0.0035411060999999996
Stutzerimonas stutzeri	GCF_903684235.1_assembly_BB1462_genomic	GCA_002380585.1_ASM238058v1_genomic	0.0015635483100000002
Stutzerimonas stutzeri	GCF_021440645.1_ASM2144064v1_genomic	GCA_002380585.1_ASM238058v1_genomic	0.00254679007
Stutzerimonas stutzeri	GCF_003936025.1_ASM393602v1_genomic	GCA_002380585.1_ASM238058v1_genomic	0.00175613482
Stutzerimonas stutzeri	GCA_002338285.1_ASM233828v1_genomic	GCA_002380585.1_ASM238058v1_genomic	0.0036220620700000003
Stutzerimonas stutzeri	GCA_002455935.1_ASM245593v1_genomic	GCA_002380585.1_ASM238058v1_genomic	0.00213568162
Stutzerimonas stutzeri	GCF_024448305.1_ASM2444830v1_genomic	GCA_002380585.1_ASM238058v1_genomic	0.00195460877
Stutzerimonas stutzeri	GCA_002378825.1_ASM237882v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.0014090917000000001
Stutzerimonas stutzeri	GCA_002421085.1_ASM242108v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.0028808193699999996
Stutzerimonas stutzeri	GCF_000013785.1_ASM1378v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.0026396463699999997
Stutzerimonas stutzeri	GCA_002425655.1_ASM242565v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.00221706067
Stutzerimonas stutzeri	GCA_002378365.1_ASM237836v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.0028498282
Stutzerimonas stutzeri	GCA_002388065.1_ASM238806v1_genomic	GCA_002387495.1_ASM238749v1_genomic	0.0014554066
Stutzerimonas stutzeri	GCA_000263395.1_ASM26339v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.056346027039999996
Stutzerimonas stutzeri	GCF_024448605.1_ASM2444860v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.04059977704
Stutzerimonas stutzeri	GCF_000828205.1_ASM82820v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.08304586352000001
Stutzerimonas stutzeri	GCF_020524725.1_ASM2052472v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.01744923352
Stutzerimonas stutzeri	GCF_024451105.1_ASM2445110v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.19071131704
Stutzerimonas stutzeri	GCA_002362915.1_ASM236291v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.03824467352
Stutzerimonas stutzeri	GCA_002325835.1_ASM232583v1_genomic	GCF_000327065.1_ASM32706v1_genomic	0.01811918052
Stutzerimonas stutzeri	GCF_004683755.1_ASM468375v1_genomic	GCA_002335105.1_ASM233510v1_genomic	0.0026327090000000004
Stutzerimonas stutzeri	GCA_000416345.1_PstB1SMN1_1.0_genomic	GCA_002335105.1_ASM233510v1_genomic	0.0021847996300000004
Stutzerimonas stutzeri	GCA_002387165.1_ASM238716v1_genomic	GCA_002335105.1_ASM233510v1_genomic	0.00263159663
Stutzerimonas stutzeri	GCF_000455665.1_ASM45566v1_genomic	GCF_024448775.1_ASM2444877v1_genomic	0.05066573352
Stutzerimonas stutzeri	GCF_013522825.1_95A6_genomic	GCA_002337885.1_ASM233788v1_genomic	0.048468698010000005
Stutzerimonas stutzeri	GCA_002321815.1_ASM232181v1_genomic	GCA_002337885.1_ASM233788v1_genomic	0.0033708454899999997
Stutzerimonas stutzeri	GCA_002331645.1_ASM233164v1_genomic	GCA_002337885.1_ASM233788v1_genomic	0.05242073449000001
Stutzerimonas stutzeri	GCA_002311755.1_ASM231175v1_genomic	GCA_002340005.1_ASM234000v1_genomic	0.002660803
Stutzerimonas stutzeri	GCF_015291885.1_ASM1529188v1_genomic	GCA_002340005.1_ASM234000v1_genomic	0.00343587652
Vibrio fluvialis	GCA_019854325.1_ASM1985432v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.00117137722
Vibrio fluvialis	GCF_016761575.1_ASM1676157v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.00117535484
Vibrio fluvialis	GCF_006381955.1_ASM638195v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.0019816504190000002
Vibrio fluvialis	GCA_019854435.1_ASM1985443v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	9.9013556e-4
Vibrio fluvialis	GCF_002953375.1_ASM295337v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.00157770906
Vibrio fluvialis	GCA_019854245.1_ASM1985424v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.00137771776
Vibrio fluvialis	GCF_016761675.1_ASM1676167v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.0014081250288
Vibrio fluvialis	GCA_019854845.1_ASM1985484v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	9.7258926e-4
Vibrio fluvialis	GCA_019852695.1_ASM1985269v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.0011309170287999999
Vibrio fluvialis	GCA_019854035.1_ASM1985403v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.00101394562
Vibrio fluvialis	GCA_019853785.1_ASM1985378v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	0.001587145639
Vibrio fluvialis	GCA_019852455.1_ASM1985245v1_genomic	GCA_019853735.1_ASM1985373v1_genomic	7.88353739e-4
Vibrio fluvialis	GCF_016761545.1_ASM1676154v1_genomic	GCF_011440455.1_ASM1144045v1_genomic	0.0012112462223
Vibrio fluvialis	GCA_019853455.1_ASM1985345v1_genomic	GCF_011440455.1_ASM1144045v1_genomic	0.0014300548906
Vibrio fluvialis	GCA_019852375.1_ASM1985237v1_genomic	GCF_011440455.1_ASM1144045v1_genomic	0.0014300548906
Vibrio fluvialis	GCA_019852815.1_ASM1985281v1_genomic	GCF_011440455.1_ASM1144045v1_genomic	9.998750873e-4
Vibrio fluvialis	GCF_017498045.1_ASM1749804v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0013829999499999999
Vibrio fluvialis	GCF_000931495.1_ASM93149v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.00139157552
Vibrio fluvialis	GCF_009764195.1_ASM976419v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	8.014188996000001e-4
Vibrio fluvialis	GCA_019852355.1_ASM1985235v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	7.8315666e-4
Vibrio fluvialis	GCF_016761595.1_ASM1676159v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0013829999499999999
Vibrio fluvialis	GCF_017498245.1_ASM1749824v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0013829999499999999
Vibrio fluvialis	GCF_017498215.1_ASM1749821v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0013829999499999999
Vibrio fluvialis	GCF_902377575.1_MGYG-HGUT-01703_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0010067764796
Vibrio fluvialis	GCF_016761615.1_ASM1676161v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0012060159595999999
Vibrio fluvialis	GCA_019854315.1_ASM1985431v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	9.99585003e-4
Vibrio fluvialis	GCF_001598835.1_ASM159883v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0010067764796
Vibrio fluvialis	GCF_016761485.1_ASM1676148v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	0.0013829999499999999
Vibrio fluvialis	GCA_019853875.1_ASM1985387v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	5.7167451e-4
Vibrio fluvialis	GCA_019852535.1_ASM1985253v1_genomic	GCA_019853815.1_ASM1985381v1_genomic	7.835119899999999e-4
Francisella tularensis	GCF_000833375.1_ASM83337v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_002952075.1_ASM295207v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.00572257497
Francisella tularensis	GCF_016600325.1_ASM1660032v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_000833165.1_ASM83316v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0067027553321
Francisella tularensis	GCF_000834965.1_ASM83496v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068909510321
Francisella tularensis	GCF_016604395.1_ASM1660439v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006718122724
Francisella tularensis	GCF_016604115.1_ASM1660411v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_016604125.1_ASM1660412v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.007074410324
Francisella tularensis	GCF_016604165.1_ASM1660416v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_000195535.1_ASM19553v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068213360321000005
Francisella tularensis	GCA_945874205.1_MiH-22jul19-222_genomic	GCF_000016105.1_ASM1610v1_genomic	1.4408501754340002
Francisella tularensis	GCF_016604525.1_ASM1660452v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_016604385.1_ASM1660438v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068909510321
Francisella tularensis	GCF_016603915.1_ASM1660391v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_000154185.1_ASM15418v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0072325978240000005
Francisella tularensis	GCF_016603965.1_ASM1660396v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_016604325.1_ASM1660432v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.005947715924000001
Francisella tularensis	GCF_001865695.1_ASM186569v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0067635387321
Francisella tularensis	GCF_016603885.1_ASM1660388v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_000014645.1_ASM1464v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_000742085.1_ASM74208v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068909510321
Francisella tularensis	GCF_001880245.1_ASM188024v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0067198597320999994
Francisella tularensis	GCF_016604305.1_ASM1660430v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068909510321
Francisella tularensis	GCF_016604225.1_ASM1660422v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.0068909510321
Francisella tularensis	GCF_016603895.1_ASM1660389v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_001880205.1_ASM188020v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.00670461397
Francisella tularensis	GCF_016604105.1_ASM1660410v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_016603865.1_ASM1660386v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Francisella tularensis	GCF_016604595.1_ASM1660459v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.00608083997
Francisella tularensis	GCF_009815755.1_ASM981575v1_genomic	GCF_000016105.1_ASM1610v1_genomic	0.006871471914
Aliarcobacter butzleri	GCF_022112515.1_ASM2211251v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.0017404164
Aliarcobacter butzleri	GCF_025334965.1_ASM2533496v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.0021037184000000002
Aliarcobacter butzleri	GCF_025336225.1_ASM2533622v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.00168328178
Aliarcobacter butzleri	GCF_025335575.1_ASM2533557v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.00154612731
Aliarcobacter butzleri	GCF_003730245.1_ASM373024v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.0014701990100000001
Aliarcobacter butzleri	GCF_025335385.1_ASM2533538v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.00150571428
Aliarcobacter butzleri	GCF_025334795.1_ASM2533479v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.0018478356800000002
Aliarcobacter butzleri	GCF_025335285.1_ASM2533528v1_genomic	GCF_902500595.1_Ab_1711_genomic	0.0022968825
Aliarcobacter butzleri	GCF_022112225.1_ASM2211222v1_genomic	GCF_025335605.1_ASM2533560v1_genomic	0.0020132244000000002
Aliarcobacter butzleri	GCF_025334845.1_ASM2533484v1_genomic	GCF_025335605.1_ASM2533560v1_genomic	0.00122512235
Aliarcobacter butzleri	GCF_902500675.1_Ab_DQ20dA1_genomic	GCF_025335605.1_ASM2533560v1_genomic	0.00263342635
Aliarcobacter butzleri	GCF_025336265.1_ASM2533626v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.002933812987
Aliarcobacter butzleri	GCF_009761305.1_ASM976130v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.00159620021
Aliarcobacter butzleri	GCF_022112655.1_ASM2211265v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.00380549261
Aliarcobacter butzleri	GCF_025335245.1_ASM2533524v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0016852032999999998
Aliarcobacter butzleri	GCF_025335145.1_ASM2533514v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0023730613700000004
Aliarcobacter butzleri	GCF_902500645.1_Ab_CR1143_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0017183528507
Aliarcobacter butzleri	GCF_902500665.1_Ab_CR892_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0012603124507
Aliarcobacter butzleri	GCF_025335165.1_ASM2533516v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0015223270700000001
Aliarcobacter butzleri	GCF_025336245.1_ASM2533624v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0013153045600000001
Aliarcobacter butzleri	GCF_022112455.1_ASM2211245v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0031353733506999997
Aliarcobacter butzleri	GCF_902500445.1_Ab_4211_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0025017835307
Aliarcobacter butzleri	GCF_902500475.1_Ab_CR641_genomic	GCF_902500635.1_Ab_CR604_genomic	0.00230200313
Aliarcobacter butzleri	GCF_013363865.1_ASM1336386v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.00211792209
Aliarcobacter butzleri	GCF_025335185.1_ASM2533518v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0023730613700000004
Aliarcobacter butzleri	GCF_025334945.1_ASM2533494v1_genomic	GCF_902500635.1_Ab_CR604_genomic	0.001690519567
Aliarcobacter butzleri	GCF_902500585.1_Ab_CR461_genomic	GCF_902500635.1_Ab_CR604_genomic	0.0019536271
Aliarcobacter butzleri	GCF_025336205.1_ASM2533620v1_genomic	GCF_902500485.1_Ab_1426_2003_genomic	0.00187011158
Aliarcobacter butzleri	GCF_025335845.1_ASM2533584v1_genomic	GCF_902500485.1_Ab_1426_2003_genomic	0.0019484788499999999
Aliarcobacter butzleri	GCF_025335565.1_ASM2533556v1_genomic	GCF_025335395.1_ASM2533539v1_genomic	0
