"Level","Source","Spacer_count","T_self","T_virus","T_others","T_self_r","T_virus_r","T_others_r","genome_count"
"Species","s__Salmonella sp. 3203110320150106SM",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32031103201600220SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32031103201600241SM",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32031103201600284SM",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. 32031103201600383SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 3203110320160044",49,0,1,48,0,0.0204,0.9796,NA
"Species","s__Salmonella sp. 3203110320160052",51,0,5,46,0,0.098,0.902,NA
"Species","s__Salmonella sp. 3203110320160127",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. 3203110320160165",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 3203110320160211",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. 32040202-2015-00022-FB-01-SM-01",48,0,6,42,0,0.125,0.875,NA
"Species","s__Salmonella sp. 32040203-2019-00004",25,0,1,24,0,0.04,0.96,NA
"Species","s__Salmonella sp. 32040203-2019-00032",36,0,4,32,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. 32040203-2019-00058",33,0,0,33,0,0,1,NA
"Species","s__Salmonella sp. 32040203-2019-00061",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32040203-2019-00097",33,0,0,33,0,0,1,NA
"Species","s__Salmonella sp. 32040203-2019-00118",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32040203-2019-00127",11,0,1,10,0,0.0909,0.9091,NA
"Species","s__Salmonella sp. 32040203-2019-00133",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32040203-2019-00159",28,0,3,25,0,0.1071,0.8929,NA
"Species","s__Salmonella sp. 32040203-2019-00173",33,0,8,25,0,0.2424,0.7576,NA
"Species","s__Salmonella sp. 32040203201700040FB01SM01",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. 32040203201700113FB01SM01",38,0,4,34,0,0.1053,0.8947,NA
"Species","s__Salmonella sp. 32040209201700048FB01SM01",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32048101-2015-00023-GS-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32048101-2015-00025-GS-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32058101201500184GS-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32070006-2019-00075",28,0,3,25,0,0.1071,0.8929,NA
"Species","s__Salmonella sp. 32070601201500089SM",17,0,0,17,0,0,1,NA
"Species","s__Salmonella sp. 32070601201800144SM",46,0,6,40,0,0.1304,0.8696,NA
"Species","s__Salmonella sp. 32080201-2017-00039-FB-01-SM-01",33,0,3,30,0,0.0909,0.9091,NA
"Species","s__Salmonella sp. 32081101-2017-00024-FB-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32082101-2017-00322-FB-01-SM-01",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. 32082101-2019-00528",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. 32082101201600294FB01SM01",36,0,4,32,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. 32090202-2015-00079-FB-01-SM-01",9,0,2,7,0,0.2222,0.7778,NA
"Species","s__Salmonella sp. 32100201201700021SM",22,0,3,19,0,0.1364,0.8636,NA
"Species","s__Salmonella sp. 32100201201700044SM",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. 32100201201700098SM",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. 32100201201700099SM",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. 32100201201700133SM",11,0,3,8,0,0.2727,0.7273,NA
"Species","s__Salmonella sp. 32100202201700047SM",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. 32100202201700100SM",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. 32101201-2018-00131-FB-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32118201201500025SM",22,0,1,21,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. 32120201201500036SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120201201600049SM",22,0,4,18,0,0.1818,0.8182,NA
"Species","s__Salmonella sp. 32120201201600070SM",6,0,2,4,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. 32120201201700095FB-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120201201700135FB-01-SM-01",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32120201201700237FB-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120202201500105SM",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32120202201500174SM",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32120202201600072SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120202201600097SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120202201600158SM",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32120203201500024SM",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. 32120203201700065FB-01-SM-01",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. 32130201-2017-00038SM",46,0,3,43,0,0.0652,0.9348,NA
"Species","s__Salmonella sp. 32130201201500050SM",44,0,5,39,0,0.1136,0.8864,NA
"Species","s__Salmonella sp. 32132402-2017-00107SM",28,0,3,25,0,0.1071,0.8929,NA
"Species","s__Salmonella sp. 3DZ2-4SM",30,0,1,29,0,0.0333,0.9667,NA
"Species","s__Salmonella sp. A29-2",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. A39",38,0,4,34,0,0.1053,0.8947,NA
"Species","s__Salmonella sp. A7",12,0,1,11,0,0.0833,0.9167,NA
"Species","s__Salmonella sp. D5-9891",33,0,3,30,0,0.0909,0.9091,NA
"Species","s__Salmonella sp. FORC89",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. HMSC13B08",13,0,0,13,0,0,1,NA
"Species","s__Salmonella sp. HNK130",17,0,0,17,0,0,1,NA
"Species","s__Salmonella sp. JS051105201500009SM",25,0,0,25,0,0,1,NA
"Species","s__Salmonella sp. JXY0409-18",23,0,9,14,0,0.3913,0.6087,NA
"Species","s__Salmonella sp. L-S1178",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S1409",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S1477",34,0,4,30,0,0.1176,0.8824,NA
"Species","s__Salmonella sp. L-S1857",58,0,5,53,0,0.0862,0.9138,NA
"Species","s__Salmonella sp. L-S2251",36,0,2,34,0,0.0556,0.9444,NA
"Species","s__Salmonella sp. L-S2353",37,0,3,34,0,0.0811,0.9189,NA
"Species","s__Salmonella sp. L-S2359",11,0,1,10,0,0.0909,0.9091,NA
"Species","s__Salmonella sp. L-S2402",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2582",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2618",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2638",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2806",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2809",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2816",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2906",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2921",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S2971",36,0,2,34,0,0.0556,0.9444,NA
"Species","s__Salmonella sp. L-S3099",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S3112",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. L-S3606",33,0,3,30,0,0.0909,0.9091,NA
"Species","s__Salmonella sp. NCTC 11881",55,0,3,52,0,0.0545,0.9455,NA
"Species","s__Salmonella sp. NCTC 7297",10,0,1,9,0,0.1,0.9,NA
"Species","s__Salmonella sp. QazSL-4",11,0,2,9,0,0.1818,0.8182,NA
"Species","s__Salmonella sp. S-L-S1349",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. S-L-S2792",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. S001_01179",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S002_49124",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S003_53800",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S004_57391",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S005_59879",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S006_61724",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S007_61883",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S008_62011",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S009_62208",11,0,2,9,0,0.1818,0.8182,NA
"Species","s__Salmonella sp. S010_62428",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S011_62438",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S012_62439",10,0,3,7,0,0.3,0.7,NA
"Species","s__Salmonella sp. S013_62568",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S014_62587",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S015_62597",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S016_62598",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S017_63170",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S018_01144",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S019_01147",11,0,3,8,0,0.2727,0.7273,NA
"Species","s__Salmonella sp. S020_01162",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S021_01169",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S022_01193",34,0,4,30,0,0.1176,0.8824,NA
"Species","s__Salmonella sp. S023_01197",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S024_01800",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S025_02413",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S026_02752",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S027_03633",34,0,4,30,0,0.1176,0.8824,NA
"Species","s__Salmonella sp. S028_03635",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S029_03988",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S030_03996",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S031_04177",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S032_08488",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S033_08534",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S034_09573",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S035_10622",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S036_13174",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S037_25249",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S038_44700",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S039_44712",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S040_44862",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S041_48945",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S042_49638",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S043_49643",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S044_49671",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S045_56041",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S046_64203",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S047_66759",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S048_01045",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. S049_01139",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S050_01140",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. S051_01141",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S052_01142",31,0,2,29,0,0.0645,0.9355,NA
"Species","s__Salmonella sp. S055_01148",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S056_01185",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S057_01194",43,0,6,37,0,0.1395,0.8605,NA
"Species","s__Salmonella sp. S058_01195",38,0,4,34,0,0.1053,0.8947,NA
"Species","s__Salmonella sp. S059_01198",29,0,1,28,0,0.0345,0.9655,NA
"Species","s__Salmonella sp. S060_01291",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. S061_01369",42,0,5,37,0,0.119,0.881,NA
"Species","s__Salmonella sp. S062_01370",43,0,6,37,0,0.1395,0.8605,NA
"Species","s__Salmonella sp. S064_01380",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S065_01391",31,0,2,29,0,0.0645,0.9355,NA
"Species","s__Salmonella sp. S068_01480",6,0,0,6,0,0,1,NA
"Species","s__Salmonella sp. S071_01786",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S073_01823",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S075_02071",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. S076_02552",54,0,5,49,0,0.0926,0.9074,NA
"Species","s__Salmonella sp. S077_02553",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S078_02580",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. S080_02588",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S083_02621",47,0,2,45,0,0.0426,0.9574,NA
"Species","s__Salmonella sp. S086_02700",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S087_02702",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S088_02709",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. S089_02710",23,0,3,20,0,0.1304,0.8696,NA
"Species","s__Salmonella sp. S090_02723",45,0,2,43,0,0.0444,0.9556,NA
"Species","s__Salmonella sp. S091_02751",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. S092_02753",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. S093_02758",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. S094_02810",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S095_02888",34,0,4,30,0,0.1176,0.8824,NA
"Species","s__Salmonella sp. S096_02912",23,0,2,21,0,0.087,0.913,NA
"Species","s__Salmonella sp. S098_03630",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S099_03631",51,0,5,46,0,0.098,0.902,NA
"Species","s__Salmonella sp. S100_03632",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S101_03634",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S102_03650",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. S103_04178",38,0,4,34,0,0.1053,0.8947,NA
"Species","s__Salmonella sp. S104-04179",23,0,3,20,0,0.1304,0.8696,NA
"Species","s__Salmonella sp. S105-04183",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S108-09120",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. S109-25604",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. S110-31002",6,0,1,5,0,0.1667,0.8333,NA
"Species","s__Salmonella sp. S111-34428",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S112-43924",48,0,6,42,0,0.125,0.875,NA
"Species","s__Salmonella sp. S113-49063",47,0,6,41,0,0.1277,0.8723,NA
"Species","s__Salmonella sp. S114-49411",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. S115-49642",28,0,4,24,0,0.1429,0.8571,NA
"Species","s__Salmonella sp. S116-49672",28,0,4,24,0,0.1429,0.8571,NA
"Species","s__Salmonella sp. S117-49695",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. S118-65274",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S119-65308",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S121-66422",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. S122-66464",7,0,0,7,0,0,1,NA
"Species","s__Salmonella sp. S123-66599",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S124_66631",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S125-66652",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S126-66713",32,0,2,30,0,0.0625,0.9375,NA
"Species","s__Salmonella sp. S127_66822",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. S128_05287",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S129_41069",36,0,2,34,0,0.0556,0.9444,NA
"Species","s__Salmonella sp. S13",25,0,2,23,0,0.08,0.92,NA
"Species","s__Salmonella sp. S130_52170",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S131_52575",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S132_54197",6,0,1,5,0,0.1667,0.8333,NA
"Species","s__Salmonella sp. S133_54550",16,0,2,14,0,0.125,0.875,NA
"Species","s__Salmonella sp. S134_54621",84,0,7,77,0,0.0833,0.9167,NA
"Species","s__Salmonella sp. S135_54728",52,0,5,47,0,0.0962,0.9038,NA
"Species","s__Salmonella sp. S136_55431",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S137_56021",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S138_56042",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S139_57379",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S140_59108",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S141_59878",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S142_60093",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S143_60131",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S144_61417",38,0,4,34,0,0.1053,0.8947,NA
"Species","s__Salmonella sp. S145_44703",10,0,3,7,0,0.3,0.7,NA
"Species","s__Salmonella sp. S147_56019",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S148_59311",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S149_61125",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S150_61271",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S151_61449",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S152_61454",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S46",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. S64",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SAL-007",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SAL-020",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SAL-045",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SCFS4",26,0,2,24,0,0.0769,0.9231,NA
"Species","s__Salmonella sp. SG118",24,0,2,22,0,0.0833,0.9167,NA
"Species","s__Salmonella sp. SG126",7,0,2,5,0,0.2857,0.7143,NA
"Species","s__Salmonella sp. SG135",23,0,2,21,0,0.087,0.913,NA
"Species","s__Salmonella sp. SG143",23,0,2,21,0,0.087,0.913,NA
"Species","s__Salmonella sp. SG193",65,0,4,61,0,0.0615,0.9385,NA
"Species","s__Salmonella sp. SG203",66,0,11,55,0,0.1667,0.8333,NA
"Species","s__Salmonella sp. SG220",23,0,2,21,0,0.087,0.913,NA
"Species","s__Salmonella sp. SJTUF14076",32,0,2,30,0,0.0625,0.9375,NA
"Species","s__Salmonella sp. SJTUF14146",32,0,2,30,0,0.0625,0.9375,NA
"Species","s__Salmonella sp. SJTUF14152",31,0,2,29,0,0.0645,0.9355,NA
"Species","s__Salmonella sp. SJTUF14170",29,0,2,27,0,0.069,0.931,NA
"Species","s__Salmonella sp. SJTUF14178",29,0,2,27,0,0.069,0.931,NA
"Species","s__Salmonella sp. SJTUF14523",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SJTUF15034",12,0,3,9,0,0.25,0.75,NA
"Species","s__Salmonella sp. SSDFZ54",18,0,9,9,0,0.5,0.5,NA
"Species","s__Salmonella sp. SSDFZ69",24,0,3,21,0,0.125,0.875,NA
"Species","s__Salmonella sp. XN2",5,0,1,4,0,0.2,0.8,NA
"Species","s__Salmonella sp. YC4-4",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. YN4-2",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. YP101-1",12,0,4,8,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. YP105-1",41,0,3,38,0,0.0732,0.9268,NA
"Species","s__Salmonella sp. YP110-1",36,0,4,32,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YP115-1",36,0,4,32,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YP131-1",41,0,3,38,0,0.0732,0.9268,NA
"Species","s__Salmonella sp. YP133-1",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. YP140-1",12,0,4,8,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. YP149-1",45,0,6,39,0,0.1333,0.8667,NA
"Species","s__Salmonella sp. YP169-1",12,0,4,8,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. YP171-1",12,0,4,8,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. YP184-1",12,0,4,8,0,0.3333,0.6667,NA
"Species","s__Salmonella sp. YP256-1",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YP31-2",33,0,0,33,0,0,1,NA
"Species","s__Salmonella sp. YP34-2",16,0,2,14,0,0.125,0.875,NA
"Species","s__Salmonella sp. YP437-1",44,0,2,42,0,0.0455,0.9545,NA
"Species","s__Salmonella sp. YP52-1",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. YP54-1",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YP61-1",16,0,2,14,0,0.125,0.875,NA
"Species","s__Salmonella sp. YP67-1",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YP70-1",34,0,0,34,0,0,1,NA
"Species","s__Salmonella sp. YP95-1",83,0,7,76,0,0.0843,0.9157,NA
"Species","s__Salmonella sp. YT10",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YT2-20-3",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YT2-4-2",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. YT2-4-4",53,0,5,48,0,0.0943,0.9057,NA
"Species","s__Salmonella sp. YT2-8-2",23,0,0,23,0,0,1,NA
"Species","s__Salmonella sp. YT3-12-4",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. YT3-17-4",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. YT3-8-4",40,0,5,35,0,0.125,0.875,NA
"Species","s__Salmonella sp. YW2-4",54,0,6,48,0,0.1111,0.8889,NA
"Species","s__Salmonella sp. fj-h1",65,0,10,55,0,0.1538,0.8462,NA
"Species","s__Salmonella sp. gx-f5",65,0,10,55,0,0.1538,0.8462,NA
"Species","s__Salmonella sp. gx-h1",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. hn-h2",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. hn-h4",65,0,10,55,0,0.1538,0.8462,NA
"Species","s__Salmonella sp. sc-h42",56,0,7,49,0,0.125,0.875,NA
"Species","s__Salmonella sp. sc-h43",56,0,7,49,0,0.125,0.875,NA
"Species","s__Salmonella sp. zj-f100",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. zj-f50",65,0,10,55,0,0.1538,0.8462,NA
"Species","s__Salmonella sp. zj-f54",65,0,10,55,0,0.1538,0.8462,NA
"Species","s__Salmonella sp. zj-f72",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-f75",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-f78",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-f79",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-f82",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. zj-f87",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salmonella sp. zj-f94",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-f95",63,0,8,55,0,0.127,0.873,NA
"Species","s__Salmonella sp. zj-h17",64,0,9,55,0,0.1406,0.8594,NA
"Species","s__Salsuginibacillus halophilus",1,0,1,0,0,1,0,NA
"Species","s__Samsonia erythrinae",5,0,1,4,0,0.2,0.8,NA
"Species","s__Sandaracinus sp.",1,0,0,1,0,0,1,NA
"Species","s__Sandarakinorhabdus limnophila",9,0,9,0,0,1,0,NA
"Species","s__Sanguibacter keddieii",59,0,55,4,0,0.9322,0.0678,NA
"Species","s__Saprospiraceae bacterium UBA2329",15,0,0,15,0,0,1,NA
"Species","s__Saprospiraceae bacterium UBA2349",11,0,0,11,0,0,1,NA
"Species","s__Saprospiraceae bacterium UBA2379",15,0,0,15,0,0,1,NA
"Species","s__Saprospiraceae bacterium UBA2415",1,0,1,0,0,1,0,NA
"Species","s__Saprospiraceae bacterium UBA2425",8,0,0,8,0,0,1,NA
"Species","s__Saprospiraceae bacterium UBA3362",5,0,1,4,0,0.2,0.8,NA
"Species","s__Scardovia wiggsiae",11,0,11,0,0,1,0,NA
"Species","s__Schaalia canis",1,0,0,1,0,0,1,NA
"Species","s__Schaalia sp. JY-X159",1,0,0,1,0,0,1,NA
"Species","s__Schaalia sp. ZJ1691",6,0,5,1,0,0.8333,0.1667,NA
"Species","s__Schinkia azotoformans",1,0,0,1,0,0,1,NA
"Species","s__Schleiferia thermophila",3,0,3,0,0,1,0,NA
"Species","s__Schleiferilactobacillus perolens",4,0,3,1,0,0.75,0.25,NA
"Species","s__Schleiferilactobacillus shenzhenensis",1,0,1,0,0,1,0,NA
"Species","s__Scopulibacillus darangshiensis",1,0,1,0,0,1,0,NA
"Species","s__Scytonema hofmannii",8,0,0,8,0,0,1,NA
"Species","s__Scytonema millei",1,0,0,1,0,0,1,NA
